Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2021-05-10 17:30:40,2021-05-10,SYN,"Synthetic Biologics, Inc.",Shallcross Steven A,"CEO, CFO",P - Purchase,0.5,50000.0,100000.0,100.0,24595.0,0.53,0.65,0.51,0.41,0.0,0.0,6.0,30.0,2.0,-18.0,0.0,0.0,True
2021-05-10 17:06:47,2021-05-07,BHLB,Berkshire Hills Bancorp Inc,Mhatre Nitin J.,"Pres, CEO",P - Purchase,24.63,6000.0,28617.0,27.0,147180.0,26.99,27.9,25.4,27.03,0.0,0.0,9.58,13.28,3.13,9.74,0.0,0.0,True
2021-05-10 16:30:46,2021-04-22,DBDR,Roman Dbdr Tech Acquisition Corp.,Doll Dixon R Jr.,Co-CEO,P - Purchase,10.17,100.0,100.0,New,1015.0,10.09,10.07,10.1,10.13,0.0,0.0,-0.79,-0.98,-0.69,-0.39,0.0,0.0,True
2021-05-10 08:45:24,2021-05-06,CYCN,"Cyclerion Therapeutics, Inc.",Hecht Peter M,CEO,P - Purchase,2.76,302000.0,1225983.0,33.0,733860.0,3.13,3.19,3.31,2.74,0.0,0.0,13.41,15.58,19.93,-0.72,0.0,0.0,True
2021-05-07 16:50:29,2021-05-05,GTX,Garrett Motion Inc.,Rabiller Olivier,"Pres, CEO",P - Purchase,5.68,30000.0,30000.0,New,177963.0,6.64,8.2,6.97,7.41,0.0,0.0,16.9,44.37,22.71,30.46,0.0,0.0,True
2021-05-07 13:51:25,2021-05-07,HFC,Hollyfrontier Corp,Jennings Michael,"CEO, Pres",P - Purchase,35.65,7500.0,179835.0,4.0,262350.0,33.99,35.73,32.57,36.54,0.0,0.0,-4.66,0.22,-8.64,2.5,0.0,0.0,True
2021-05-07 10:36:10,2021-05-06,BBGI,Beasley Broadcast Group Inc,Beasley Caroline,"CEO, 10%",P - Purchase,2.71,20577.0,290259.0,8.0,51237.0,2.7,2.89,2.61,2.52,0.0,0.0,-0.37,6.64,-3.69,-7.01,0.0,0.0,True
2021-05-06 21:27:00,2021-05-04,CYCN,"Cyclerion Therapeutics, Inc.",Hecht Peter M,CEO,P - Purchase,2.76,698001.0,923983.0,309.0,1693943.0,3.13,3.19,3.31,2.74,0.0,0.0,13.41,15.58,19.93,-0.72,0.0,0.0,True
2021-05-06 17:18:43,2021-05-04,FSBC,Five Star Bancorp,Beckwith James Eugene,"Pres, CEO",P - Purchase,24.6,22178.0,439683.0,5.0,443560.0,26.28,24.81,23.78,25.09,0.0,0.0,6.83,0.85,-3.33,1.99,0.0,0.0,True
2021-05-06 14:04:54,2021-05-05,BHLB,Berkshire Hills Bancorp Inc,Mhatre Nitin J.,"Pres, CEO",P - Purchase,24.63,6000.0,22617.0,36.0,147060.0,26.99,27.9,25.4,27.03,0.0,0.0,9.58,13.28,3.13,9.74,0.0,0.0,True
2021-05-06 09:33:13,2021-05-05,PWOD,Penns Woods Bancorp Inc,Grafmyre Richard A,CEO,P - Purchase,23.56,1000.0,10493.0,11.0,23100.0,25.23,25.84,23.52,23.62,0.0,0.0,7.09,9.68,-0.17,0.25,0.0,0.0,True
2021-05-05 16:20:04,2021-05-05,PWOD,Penns Woods Bancorp Inc,Grafmyre Richard A,CEO,P - Purchase,23.56,1500.0,9493.0,19.0,35044.0,25.23,25.84,23.52,23.62,0.0,0.0,7.09,9.68,-0.17,0.25,0.0,0.0,True
2021-05-04 09:00:57,2021-05-03,AIKI,Aikido Pharma Inc.,Hayes Anthony,CEO,P - Purchase,0.91,10000.0,78430.0,15.0,9900.0,1.12,1.05,0.79,0.86,0.0,0.0,23.08,15.38,-13.19,-5.49,0.0,0.0,True
2021-05-03 06:15:08,2021-04-30,PSTV,"Plus Therapeutics, Inc.",Hedrick Marc H,CEO,P - Purchase,2.28,2183.0,18580.0,13.0,4970.0,2.17,2.37,1.94,1.75,0.0,0.0,-4.82,3.95,-14.91,-23.25,0.0,0.0,True
2021-04-30 17:08:24,2021-04-29,VIHD,Vision Hydrogen Corp,Hidalgo Andy,CEO,P - Purchase,16.0,250000.0,250000.0,New,50000.0,15.75,12.06,10.05,12.0,0.0,0.0,-1.56,-24.62,-37.19,-25.0,0.0,0.0,True
2021-04-30 12:29:15,2021-04-16,UAMY,United States Antimony Corp,Gustavsen John C.,Interim CEO,P - Purchase,0.95,30000.0,36200.0,484.0,27000.0,0.94,0.74,0.96,0.88,0.0,0.0,-1.05,-22.11,1.05,-7.37,0.0,0.0,True
2021-04-30 09:00:23,2021-04-29,AIKI,Aikido Pharma Inc.,Hayes Anthony,CEO,P - Purchase,1.03,10000.0,68430.0,17.0,9900.0,0.9,1.07,0.74,0.83,0.0,0.0,-12.62,3.88,-28.16,-19.42,0.0,0.0,True
2021-04-29 19:14:21,2021-04-29,AMHG,"Amergent Hospitality Group, Inc",Pruitt Michael D,CEO,P - Purchase,0.6,3200.0,30029.0,12.0,1760.0,0.51,0.55,0.48,0.51,0.0,0.0,-15.0,-8.33,-20.0,-15.0,0.0,0.0,True
2021-04-23 11:10:37,2021-04-22,AIKI,Aikido Pharma Inc.,Hayes Anthony,CEO,P - Purchase,0.99,10000.0,58430.0,21.0,9300.0,0.91,1.12,0.81,0.87,0.0,0.0,-8.08,13.13,-18.18,-12.12,0.0,0.0,True
2021-04-22 18:23:41,2021-04-20,VISL,"Vislink Technologies, Inc.",Miller Carleton M,CEO,P - Purchase,2.56,17478.0,17478.0,New,38452.0,2.42,2.3,2.0,1.7,0.0,0.0,-5.47,-10.16,-21.88,-33.59,0.0,0.0,True
2021-04-22 17:02:49,2021-04-20,GGMC,Glenfarne Merger Corp.,Duval Brendan,"CEO, 10%",P - Purchase,9.6,45085.0,855085.0,6.0,0.0,9.66,9.72,9.71,0.0,0.0,0.0,0.63,1.25,1.15,0.0,0.0,0.0,True
2021-04-22 16:18:05,2021-04-22,PZG,Paramount Gold Nevada Corp.,Goldman Rachel Louise,CEO,P - Purchase,1.05,15000.0,30000.0,100.0,15750.0,1.05,1.07,0.84,0.82,0.0,0.0,0.0,1.9,-20.0,-21.9,0.0,0.0,True
2021-04-21 16:20:05,2021-04-19,GBX,Greenbrier Companies Inc,Furman William A,"COB, CEO",P - Purchase,46.18,50000.0,562518.0,10.0,2192305.0,46.95,46.68,,42.96,0.0,0.0,1.67,1.08,,-6.97,0.0,0.0,True
2021-04-21 15:18:39,2021-04-20,QLGN,"Qualigen Therapeutics, Inc.",Poirier Michael S.,"COB, CEO, Pres",P - Purchase,2.01,11005.0,180207.0,7.0,19809.0,1.87,1.9,1.78,1.23,0.0,0.0,-6.97,-5.47,-11.44,-38.81,0.0,0.0,True
2021-04-20 19:54:00,2021-04-20,OTLK,"Outlook Therapeutics, Inc.",Kenyon Lawrence A,"CEO, Pres, CFO, Treas, Secy",P - Purchase,2.12,10000.0,18926.0,112.0,18300.0,2.17,2.35,2.4,2.21,0.0,0.0,2.36,10.85,13.21,4.25,0.0,0.0,True
2021-04-20 13:39:02,2021-04-19,AMHG,"Amergent Hospitality Group, Inc",Pruitt Michael D,CEO,P - Purchase,0.51,6700.0,46455.0,17.0,3340.0,0.59,0.54,0.5,0.52,0.0,0.0,15.69,5.88,-1.96,1.96,0.0,0.0,True
2021-04-20 12:37:13,2021-04-20,PHX,Phx Minerals Inc.,Stephens Chad L,CEO,P - Purchase,2.27,40000.0,449473.0,10.0,80000.0,2.71,2.94,3.0,2.79,0.0,0.0,19.38,29.52,32.16,22.91,0.0,0.0,True
2021-04-19 17:09:41,2021-04-19,JOB,Gee Group Inc.,Dewan Derek E,CEO,P - Purchase,0.61,166666.0,2052382.0,9.0,100000.0,0.54,0.57,0.46,0.46,0.0,0.0,-11.48,-6.56,-24.59,-24.59,0.0,0.0,True
2021-04-19 16:15:32,2021-04-19,NRZ,New Residential Investment Corp.,Nierenberg Michael,"COB, CEO, Pres",P - Purchase,10.0,100000.0,1195119.0,9.0,1010000.0,10.15,9.83,9.57,10.68,0.0,0.0,1.5,-1.7,-4.3,6.8,0.0,0.0,True
2021-04-19 14:46:10,2021-04-19,SVRA,Savara Inc,Pauls Matthew,CEO,P - Purchase,1.98,27400.0,308122.0,10.0,49871.0,1.63,1.71,1.19,1.33,0.0,0.0,-17.68,-13.64,-39.9,-32.83,0.0,0.0,True
2021-04-19 07:47:53,2021-04-15,WINT,Windtree Therapeutics Inc /de/,Fraser Craig,"Pres, CEO",P - Purchase,2.14,1000.0,29445.0,4.0,2240.0,2.22,1.76,1.81,2.08,0.0,0.0,3.74,-17.76,-15.42,-2.8,0.0,0.0,True
2021-04-16 13:26:44,2021-04-09,HMG,Hmg Courtland Properties Inc,Weiner Maurice A,"COB, CEO, Pres, 10%",P - Purchase,11.86,3000.0,84264.0,4.0,30600.0,12.21,12.21,16.25,17.75,0.0,0.0,2.95,2.95,37.02,49.66,0.0,0.0,True
2021-04-15 19:31:46,2021-04-13,GLSPU,"Global Spac Partners Co,",Edwards Bryant B,"CEO, 10%",P - Purchase,10.0,530000.0,530000.0,New,5300000.0,9.97,10.0,10.17,10.3,0.0,0.0,-0.3,0.0,1.7,3.0,0.0,0.0,True
2021-04-15 17:45:49,2021-04-14,LNDC,Landec Corp ca,Bolles Albert D.,CEO,P - Purchase,11.2,9000.0,45152.0,25.0,95490.0,11.32,12.17,10.76,9.19,0.0,0.0,1.07,8.66,-3.93,-17.95,0.0,0.0,True
2021-04-14 14:31:13,2021-04-06,LFER,"Life On Earth, Inc.",Khan Mahmood,CEO,P - Purchase,0.08,20000.0,25000.0,400.0,1412.0,0.11,0.17,0.11,0.1,0.0,0.0,37.5,112.5,37.5,25.0,0.0,0.0,True
2021-04-14 13:23:38,2021-04-12,ADF,Aldel Financial Inc.,Kauffman Robert I,"CEO, 10%",P - Purchase,9.77,515000.0,515000.0,New,5150000.0,9.78,9.85,10.08,0.0,0.0,0.0,0.1,0.82,3.17,0.0,0.0,0.0,True
2021-04-07 16:06:05,2021-04-05,MBTCU,Nocturne Acquisition Corp,Monzon Henry,"COB, CEO, 10%",P - Purchase,10.14,450000.0,450000.0,New,4500000.0,10.14,10.2,10.29,10.2,0.0,0.0,0.0,0.59,1.48,0.59,0.0,0.0,True
2021-04-06 21:56:16,2021-04-05,VIRI,"Virios Therapeutics, Inc.",Duncan Gregory Scott,CEO,P - Purchase,6.17,15675.0,19579.0,402.0,96757.0,5.51,4.93,5.95,5.2,0.0,0.0,-10.7,-20.1,-3.57,-15.72,0.0,0.0,True
2021-04-06 16:28:13,2021-04-05,WINT,Windtree Therapeutics Inc /de/,Fraser Craig,"Pres, CEO",P - Purchase,2.39,1000.0,27945.0,4.0,2580.0,2.24,2.05,1.89,1.89,0.0,0.0,-6.28,-14.23,-20.92,-20.92,0.0,0.0,True
2021-04-06 16:18:59,2021-04-06,COMP,"Compass, Inc.",Reffkin Robert L.,"COB, CEO",P - Purchase,17.31,411111.0,9023131.0,5.0,7399998.0,17.62,16.91,13.66,13.5,0.0,0.0,1.79,-2.31,-21.09,-22.01,0.0,0.0,True
2021-04-06 16:16:56,2021-04-05,NMTR,"9 Meters Biopharma, Inc.",Temperato John,CEO,P - Purchase,1.15,100000.0,1077522.0,10.0,100000.0,1.16,1.17,1.08,1.33,0.0,0.0,0.87,1.74,-6.09,15.65,0.0,0.0,True
2021-04-06 15:38:39,2021-04-05,VIRI,"Virios Therapeutics, Inc.",Duncan Gregory Scott,CEO,P - Purchase,6.17,15675.0,19579.0,402.0,96757.0,5.51,4.93,5.95,5.2,0.0,0.0,-10.7,-20.1,-3.57,-15.72,0.0,0.0,True
2021-04-06 14:45:40,2021-04-06,JOAN,Joann Inc.,Miquelon Wade D,"Pres, CEO",P - Purchase,11.69,47550.0,102550.0,86.0,540035.0,12.63,13.24,15.25,,0.0,0.0,8.04,13.26,30.45,,0.0,0.0,True
2021-04-05 17:10:17,2021-04-01,HPK,"Highpeak Energy, Inc.",Hightower Jack,"CEO, 10%",P - Purchase,6.77,276223.0,276223.0,New,1827648.0,7.6,9.49,,9.32,0.0,0.0,12.26,40.18,,37.67,0.0,0.0,True
2021-04-05 16:31:39,2021-02-11,BVS,Bioventus Inc.,Reali Kenneth Michael,CEO,P - Purchase,17.22,9375.0,9375.0,New,121875.0,12.18,14.35,18.05,15.59,0.0,0.0,-29.27,-16.67,4.82,-9.47,0.0,0.0,True
2021-04-05 12:34:42,2021-04-05,DCTH,"Delcath Systems, Inc.",Michel Gerard J,CEO,P - Purchase,13.79,15500.0,23000.0,207.0,199640.0,11.4,10.88,10.2,9.85,0.0,0.0,-17.33,-21.1,-26.03,-28.57,0.0,0.0,True
2021-03-31 16:08:36,2021-03-30,RYTM,"Rhythm Pharmaceuticals, Inc.",Meeker David P,"Pres, CEO",P - Purchase,22.24,10000.0,111335.0,10.0,201713.0,19.71,21.56,20.02,13.29,0.0,0.0,-11.38,-3.06,-9.98,-40.24,0.0,0.0,True
2021-03-30 20:00:05,2020-08-14,ARGO,"Argo Group International Holdings, Ltd.",Rehnberg Kevin James,CEO,P - Purchase,35.16,32000.0,61443.0,109.0,1183360.0,36.14,36.38,,44.54,51.75,0.0,2.79,3.47,,26.68,47.18,0.0,True
2021-03-30 18:28:01,2021-03-30,HSTO,Histogen Inc.,Pascoe Richard W,"Pres, CEO, Dir",P - Purchase,1.3,20000.0,30000.0,200.0,22800.0,1.03,1.16,0.81,0.81,0.0,0.0,-20.77,-10.77,-37.69,-37.69,0.0,0.0,True
2021-03-30 16:52:41,2021-03-26,CASI,"Casi Pharmaceuticals, Inc.",He Wei-Wu,"COB, CEO",P - Purchase,2.06,3000000.0,15657413.0,24.0,6150000.0,2.03,1.68,1.29,1.55,0.0,0.0,-1.46,-18.45,-37.38,-24.76,0.0,0.0,True
2021-03-30 14:14:21,2021-03-29,TAYD,Taylor Devices Inc,Sopko Timothy John,CEO,P - Purchase,11.48,1053.0,3000.0,54.0,11521.0,12.01,12.18,11.25,11.35,0.0,0.0,4.62,6.1,-2.0,-1.13,0.0,0.0,True
2021-03-29 19:30:52,2021-03-25,LBSR,Liberty Star Uranium & Metals Corp.,Gross Brett,"Pres, CEO, 10%",P - Purchase,1.05,49412.0,49412.0,New,54996.0,1.17,1.05,1.02,0.76,0.0,0.0,11.43,0.0,-2.86,-27.62,0.0,0.0,True
2021-03-29 16:07:20,2021-03-26,NOVN,"Novan, Inc.",Stafford Paula B,"Pres, CEO",P - Purchase,14.3,70000.0,150693.0,87.0,100100.0,14.8,13.1,9.81,9.88,0.0,0.0,3.5,-8.39,-31.4,-30.91,0.0,0.0,True
2021-03-26 20:05:28,2021-03-23,LBSR,Liberty Star Uranium & Metals Corp.,Gross Brett,"Pres, CEO, 10%",P - Purchase,1.05,17006.0,17006.0,New,19999.0,1.17,1.05,1.02,0.76,0.0,0.0,11.43,0.0,-2.86,-27.62,0.0,0.0,True
2021-03-26 15:27:34,2021-03-24,WMPN,William Penn Bancorporation,Stephon Kenneth John,"Pres, CEO",P - Purchase,11.16,24680.0,47076.0,110.0,252245.0,11.12,11.11,11.41,11.95,0.0,0.0,-0.36,-0.45,2.24,7.08,0.0,0.0,True
2021-03-25 18:12:45,2021-03-23,GGMC,Glenfarne Merger Corp.,Duval Brendan,"CEO, 10%",P - Purchase,9.6,810000.0,810000.0,New,0.0,9.66,9.72,9.71,0.0,0.0,0.0,0.63,1.25,1.15,0.0,0.0,0.0,True
2021-03-25 07:00:27,2021-03-24,TNXP,Tonix Pharmaceuticals Holding Corp.,Lederman Seth,CEO,P - Purchase,1.27,16733.0,136024.0,14.0,22088.0,1.18,1.04,0.98,0.66,0.0,0.0,-7.09,-18.11,-22.83,-48.03,0.0,0.0,True
2021-03-24 19:47:46,2021-03-24,ADVM,"Adverum Biotechnologies, Inc.",Fischer Laurent,"CEO, Dir",P - Purchase,9.94,10000.0,26292.0,61.0,98780.0,9.08,9.5,3.09,2.24,0.0,0.0,-8.65,-4.43,-68.91,-77.46,0.0,0.0,True
2021-03-24 19:21:43,2021-03-23,SIOX,Sio Gene Therapies Inc.,Cheruvu Pavan,CEO,P - Purchase,2.54,100000.0,180426.0,124.0,248180.0,2.67,2.53,2.27,2.19,0.0,0.0,5.12,-0.39,-10.63,-13.78,0.0,0.0,True
2021-03-24 09:08:02,2020-12-15,GFOO,Genufood Energy Enzymes Corp.,Lin Jui Pin,"Pres, CEO, 10%",P - Purchase,0.02,30000000.0,60000000.0,100.0,300000.0,0.04,0.04,0.05,0.06,0.0,0.0,100.0,100.0,150.0,200.0,0.0,0.0,True
2021-03-23 16:33:00,2021-03-23,QRHC,Quest Resource Holding Corp,Hatch S. Ray,"Pres, CEO",P - Purchase,4.29,1288.0,20196.0,7.0,5023.0,4.07,3.9,6.71,6.14,0.0,0.0,-5.13,-9.09,56.41,43.12,0.0,0.0,True
2021-03-23 12:24:00,2021-03-23,CRDF,"Cardiff Oncology, Inc.",Erlander Mark,CEO,P - Purchase,9.96,965.0,14481.0,7.0,9980.0,9.27,8.69,5.82,6.3,0.0,0.0,-6.93,-12.75,-41.57,-36.75,0.0,0.0,True
2021-03-22 21:53:14,2021-03-19,ADV,Advantage Solutions Inc.,Domier Tanya L,CEO,P - Purchase,10.8,27250.0,27280.0,999.0,301658.0,12.01,13.06,10.29,8.86,0.0,0.0,11.2,20.93,-4.72,-17.96,0.0,0.0,True
2021-03-22 21:47:57,2021-03-22,SVRA,Savara Inc,Pauls Matthew,CEO,P - Purchase,1.65,24100.0,280722.0,9.0,49938.0,1.95,1.98,1.36,1.45,0.0,0.0,18.18,20.0,-17.58,-12.12,0.0,0.0,True
2021-03-22 17:17:49,2021-03-19,OCX,Oncocyte Corp,Andrews Ronald Asbury,CEO,P - Purchase,4.8,11000.0,113698.0,11.0,52702.0,5.24,4.8,5.75,4.2,0.0,0.0,9.17,0.0,19.79,-12.5,0.0,0.0,True
2021-03-22 17:01:11,2021-03-19,BRG,"Bluerock Residential Growth Reit, Inc.",Kamfar Ramin,"COB, CEO",P - Purchase,10.82,489.0,1949.0,33.0,11003.0,,9.54,,11.54,0.0,0.0,,-11.83,,6.65,0.0,0.0,True
2021-03-19 19:56:14,2021-03-17,THRY,"Thryv Holdings, Inc.",Walsh Joe,"CEO, Pres",P - Purchase,20.5,200000.0,1886934.0,12.0,3734000.0,24.23,26.22,33.54,31.46,0.0,0.0,18.2,27.9,63.61,53.46,0.0,0.0,True
2021-03-18 18:07:03,2021-03-16,JOAN,Joann Inc.,Miquelon Wade D,"Pres, CEO",P - Purchase,11.37,55000.0,55000.0,New,660000.0,10.38,11.2,14.42,14.68,0.0,0.0,-8.71,-1.5,26.82,29.11,0.0,0.0,True
2021-03-18 16:52:38,2021-03-16,MYE,Myers Industries Inc,McGaugh Michael,"Pres, CEO",P - Purchase,20.24,2500.0,64961.0,4.0,49613.0,19.26,20.33,21.13,22.59,0.0,0.0,-4.84,0.44,4.4,11.61,0.0,0.0,True
2021-03-18 16:36:47,2021-03-16,MRKR,"Marker Therapeutics, Inc.",Hoang Peter L.,"Pres, CEO",P - Purchase,2.42,142857.0,332568.0,75.0,250000.0,2.19,2.05,2.66,1.97,0.0,0.0,-9.5,-15.29,9.92,-18.6,0.0,0.0,True
2021-03-17 17:28:08,2021-03-15,MCADU,Archimedes Tech Spac Partners Co,Cannon Stephen N,"CEO, 10%",P - Purchase,10.12,330000.0,3705000.0,10.0,3300000.0,10.28,10.53,10.65,10.67,0.0,0.0,1.58,4.05,5.24,5.43,0.0,0.0,True
2021-03-17 16:47:06,2021-03-17,AMR,"Alpha Metallurgical Resources, Inc.",Stetson David J.,CEO,P - Purchase,12.58,10000.0,245365.0,4.0,121751.0,12.81,13.7,23.97,45.02,0.0,0.0,1.83,8.9,90.54,257.87,0.0,0.0,True
2021-03-17 16:21:12,2021-03-15,BBI,"Brickell Biotech, Inc.",Brown Robert Busard,CEO,P - Purchase,1.27,100000.0,316659.0,46.0,117780.0,1.14,0.84,0.83,0.77,0.0,0.0,-10.24,-33.86,-34.65,-39.37,0.0,0.0,True
2021-03-16 20:01:05,2021-03-12,SGAMU,Seaport Global Acquisition Corp,Smith Stephen C,"CEO, 10%",P - Purchase,10.36,5314.0,5314.0,New,52646.0,10.25,10.35,10.55,10.39,0.0,0.0,-1.06,-0.1,1.83,0.29,0.0,0.0,True
