Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2020-12-15 17:00:22,2020-12-15,PINE,"Alpine Income Property Trust, Inc.",Partridge Matthew Morris,"SVP, CFO, TREASURER",P - Purchase,14.41,1658.0,1658.0,New,24982.0,14.4,14.65,17.38,17.75,18.44,0.0,-0.07,1.67,20.61,23.18,27.97,0.0,True
2020-12-15 17:00:13,2020-12-14,CTO,"Cto Realty Growth, Inc.",Partridge Matthew Morris,"SVP, CFO",P - Purchase,38.13,1200.0,5200.0,30.0,50100.0,39.94,43.43,51.16,50.95,53.61,0.0,4.75,13.9,34.17,33.62,40.6,0.0,True
2020-12-15 16:30:34,2020-12-14,NCSM,"Ncs Multistage Holdings, Inc.",Hummer Ryan,CFO,P - Purchase,23.36,2331.0,13362.0,21.0,45664.0,22.51,36.75,28.0,30.5,0.0,0.0,-3.64,57.32,19.86,30.57,0.0,0.0,True
2020-12-15 06:02:37,2020-09-12,OCX,Oncocyte Corp,Levine Mitchell S,CFO,P - Purchase,1.4,10000.0,13495.0,286.0,20060.0,1.38,1.57,3.0,3.72,4.14,0.0,-1.43,12.14,114.29,165.71,195.71,0.0,True
2020-12-14 14:17:26,2020-12-11,GAXY,"Galaxy Next Generation, Inc.",McGahee Magen,CFO,P - Purchase,0.01,585000.0,5939081.0,11.0,3920.0,0.01,0.03,0.03,0.01,0.0,0.0,0.0,200.0,200.0,0.0,0.0,0.0,True
2020-12-11 17:21:43,2020-12-09,SSTI,"Shotspotter, Inc",Stewart Alan R.,CFO,P - Purchase,32.95,6091.0,68062.0,10.0,199787.0,38.49,44.05,37.32,40.71,0.0,0.0,16.81,33.69,13.26,23.55,0.0,0.0,True
2020-12-08 20:50:15,2020-12-08,SBTX,"Silverback Therapeutics, Inc.",Piazza Jonathan,CFO,P - Purchase,31.8,11904.0,11904.0,New,249984.0,35.77,41.0,44.28,27.53,0.0,0.0,12.48,28.93,39.25,-13.43,0.0,0.0,True
2020-12-08 10:07:57,2020-12-04,FSEA,First Seacoast Bancorp,Donovan Richard M,"SVP, CFO",P - Purchase,9.16,1242.0,9891.0,14.0,11477.0,8.96,8.88,9.89,9.75,9.57,0.0,-2.18,-3.06,7.97,6.44,4.48,0.0,True
2020-12-04 14:19:34,2020-12-04,FMFG,"Farmers & Merchants Bancshares, Inc.",Krebs Mark C.,"EVP, CFO",P - Purchase,12.69,500.0,4019.0,14.0,6550.0,13.04,13.14,19.27,20.01,23.25,0.0,2.76,3.55,51.85,57.68,83.22,0.0,True
2020-12-03 19:39:34,2020-12-01,ATCX,"Atlas Technical Consultants, Inc.",Quinn David D. Sr.,CFO,P - Purchase,7.07,75000.0,101766.0,280.0,435593.0,6.8,7.03,9.65,10.85,10.19,0.0,-3.82,-0.57,36.49,53.47,44.13,0.0,True
2020-12-03 16:17:12,2020-12-01,LSYN,Liberated Syndication Inc.,Heyse Richard,CFO,P - Purchase,4.15,20000.0,120000.0,20.0,74495.0,5.23,5.44,4.36,4.08,3.6,0.0,26.02,31.08,5.06,-1.69,-13.25,0.0,True
2020-12-02 17:06:26,2020-11-30,RDGL,Vivos Inc,Pollack Michael H,INTERIM CFO,P - Purchase,0.08,16000.0,16000.0,New,797.0,0.09,0.11,0.1,0.08,0.1,0.0,12.5,37.5,25.0,0.0,25.0,0.0,True
2020-12-02 12:31:50,2020-11-30,KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,4.28,145.0,1013.0,17.0,449.0,4.61,4.7,4.5,5.1,5.48,0.0,7.71,9.81,5.14,19.16,28.04,0.0,True
2020-11-30 17:11:54,2020-11-25,ONTX,"Onconova Therapeutics, Inc.",Guerin Mark Patrick,CFO,P - Purchase,3.9,21369.0,130213.0,20.0,5556.0,5.1,7.05,18.75,7.95,3.46,0.0,30.77,80.77,380.77,103.85,-11.28,0.0,True
2020-11-30 16:53:23,2020-11-25,HEPA,"Hepion Pharmaceuticals, Inc.",Cavan John T,CFO,P - Purchase,1.69,4500.0,4800.0,999.0,7290.0,1.74,2.17,2.16,1.59,1.43,0.0,2.96,28.4,27.81,-5.92,-15.38,0.0,True
2020-11-25 12:52:52,2020-11-20,HWKE,"Hawkeye Systems, Inc.",Marshall Corby,CFO,P - Purchase,0.45,515000.0,3382000.0,18.0,180250.0,0.49,0.32,0.13,0.14,0.0,0.0,8.89,-28.89,-71.11,-68.89,0.0,0.0,True
2020-11-24 16:24:52,2020-11-20,CNO,"Cno Financial Group, Inc.",McDonough Paul H.,CFO,P - Purchase,20.38,10000.0,45296.0,28.0,208517.0,22.72,,24.15,25.28,23.3,0.0,11.48,,18.5,24.04,14.33,0.0,True
2020-11-23 17:00:17,2020-11-20,BRG,"Bluerock Residential Growth Reit, Inc.",Vohs Christopher J.,CFO,P - Purchase,8.83,2500.0,5000.0,100.0,56250.0,10.17,11.27,10.6,9.35,,0.0,15.18,27.63,20.05,5.89,,0.0,True
2020-11-23 16:05:28,2020-11-19,EYEN,"Eyenovia, Inc.",Gandolfo John P,CFO,P - Purchase,3.34,4000.0,6000.0,200.0,13600.0,3.87,5.12,6.04,4.74,6.58,0.0,15.87,53.29,80.84,41.92,97.01,0.0,True
2020-11-20 16:29:42,2020-11-19,WMC,Western Asset Mortgage Capital Corp,Meyer Lisa,CFO,P - Purchase,2.71,1500.0,16307.0,10.0,4345.0,3.32,3.15,3.07,2.89,2.53,0.0,22.51,16.24,13.28,6.64,-6.64,0.0,True
2020-11-19 18:16:18,2020-11-18,BMTC,Bryn Mawr Bank Corp,Harrington Michael W,CFO,P - Purchase,29.64,3000.0,18237.0,20.0,91290.0,30.81,29.57,40.96,45.09,48.69,0.0,3.95,-0.24,38.19,52.13,64.27,0.0,True
2020-11-19 16:34:36,2020-11-19,REYN,Reynolds Consumer Products Inc.,Graham Michael E.,CFO,P - Purchase,29.91,2600.0,2600.0,New,76367.0,29.79,29.74,29.53,30.2,27.85,0.0,-0.4,-0.57,-1.27,0.97,-6.89,0.0,True
2020-11-17 16:05:55,2020-11-17,VGZ,Vista Gold Corp,Tobler Douglas L.,CFO,P - Purchase,0.99,2500.0,18170.0,16.0,2537.0,0.99,1.08,1.02,1.14,0.75,0.0,0.0,9.09,3.03,15.15,-24.24,0.0,True
2020-11-17 14:11:39,2020-08-03,GAXY,"Galaxy Next Generation, Inc.",McGahee Magen,CFO,P - Purchase,0.01,574000.0,4269744.0,16.0,6563.0,0.02,0.03,0.01,0.03,0.01,0.0,100.0,200.0,0.0,200.0,0.0,0.0,True
2020-11-17 13:55:45,2020-04-01,GAXY,"Galaxy Next Generation, Inc.",McGahee Magen,CFO,P - Purchase,0.01,2173107.0,3695744.0,143.0,8969.0,0.01,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,200.0,200.0,0.0,True
2020-11-16 18:32:34,2020-11-13,KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,3.15,139.0,868.0,19.0,447.0,3.09,4.29,4.5,5.04,5.62,0.0,-1.9,36.19,42.86,60.0,78.41,0.0,True
2020-11-16 17:47:18,2020-11-11,NOAC,Natural Order Acquisition Corp.,Volpe Marc,"CFO, Secretary",P - Purchase,10.25,12500.0,42500.0,42.0,125000.0,11.05,10.81,9.85,9.8,0.0,0.0,7.8,5.46,-3.9,-4.39,0.0,0.0,True
2020-11-16 16:37:44,2020-11-12,BRBR,"Bellring Brands, Inc.",Rode Paul A,"CFO, TREASURER",P - Purchase,20.76,12842.0,45100.0,40.0,0.0,20.97,24.12,23.38,25.79,24.41,0.0,1.01,16.18,12.62,24.23,17.58,0.0,True
2020-11-12 16:10:20,2020-11-12,KSHB,"Kushco Holdings, Inc.",Christoffersen Stephen,CFO,P - Purchase,0.73,25000.0,202979.0,14.0,19250.0,0.75,0.89,1.26,1.04,0.0,0.0,2.74,21.92,72.6,42.47,0.0,0.0,True
2020-11-12 06:00:42,2020-11-10,CDTX,"Cidara Therapeutics, Inc.",Levine James E.,CFO,P - Purchase,2.54,50000.0,115834.0,76.0,100720.0,2.33,2.02,2.31,2.22,1.68,0.0,-8.27,-20.47,-9.06,-12.6,-33.86,0.0,True
2020-11-10 16:30:10,2020-11-06,PSN,Parsons Corp,Ball George L.,CFO,P - Purchase,30.41,20000.0,138113.0,17.0,605000.0,31.75,35.39,35.74,42.69,34.8,0.0,4.41,16.38,17.53,40.38,14.44,0.0,True
2020-11-10 08:16:48,2020-11-09,DMAC,Diamedica Therapeutics Inc.,Kellen Scott,"CFO, Secretary",P - Purchase,4.18,2000.0,12290.0,19.0,8387.0,5.75,6.58,8.6,9.4,4.1,0.0,37.56,57.42,105.74,124.88,-1.91,0.0,True
2020-11-06 16:35:24,2020-11-04,RBBN,Ribbon Communications Inc.,Lopez Miguel A,"EVP, CFO",P - Purchase,4.35,2000.0,22000.0,10.0,8580.0,5.88,7.19,8.64,8.04,6.1,0.0,35.17,65.29,98.62,84.83,40.23,0.0,True
2020-11-06 16:20:19,2020-11-06,CDXC,Chromadex Corp.,Farr Kevin M,CFO,P - Purchase,4.49,5000.0,41625.0,14.0,22150.0,4.87,4.89,13.93,8.15,6.18,0.0,8.46,8.91,210.24,81.51,37.64,0.0,True
2020-11-04 15:24:33,2020-11-03,CSTR,"Capstar Financial Holdings, Inc.",Duncan Denis J.,CFO,P - Purchase,10.52,13650.0,13732.0,999.0,150014.0,12.4,12.82,15.82,18.23,21.75,0.0,17.87,21.86,50.38,73.29,106.75,0.0,True
2020-11-04 11:12:00,2020-11-02,KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,3.2,135.0,729.0,23.0,447.0,3.15,4.28,4.54,4.5,5.68,0.0,-1.56,33.75,41.87,40.62,77.5,0.0,True
2020-11-03 18:24:07,2020-10-30,BDSX,Biodesix Inc,Cowie Robin Harper,"CFO, Sec?y, Treasurer",P - Purchase,12.43,1000.0,1000.0,New,18000.0,11.32,16.94,24.37,19.37,8.67,0.0,-8.93,36.28,96.06,55.83,-30.25,0.0,True
2020-11-03 17:42:52,2020-10-30,GATO,"Gatos Silver, Inc.",Johnson Roger,CFO,P - Purchase,6.7,12000.0,60354.0,25.0,84000.0,6.68,6.72,13.26,10.33,11.49,0.0,-0.3,0.3,97.91,54.18,71.49,0.0,True
2020-11-03 15:39:58,2020-11-02,SURG,"Surge Holdings, Inc.",Evers Anthony George,CFO,P - Purchase,0.11,36949.0,363549.0,11.0,2956.0,0.15,0.16,0.15,0.19,0.13,0.0,36.36,45.45,36.36,72.73,18.18,0.0,True
2020-11-03 09:38:04,2020-11-02,RNST,Renasant Corp,Mabry James C. IV,"EVP, CFO",P - Purchase,27.96,28000.0,60286.0,87.0,811440.0,31.27,32.37,38.78,41.47,33.06,0.0,11.84,15.77,38.7,48.32,18.24,0.0,True
2020-10-30 16:40:55,2020-10-30,NWPP,New Peoples Bankshares Inc,Boczar John J.,"EVP, CFO",P - Purchase,1.82,4000.0,18075.0,28.0,7520.0,1.92,1.95,1.9,1.83,2.12,0.0,5.49,7.14,4.4,0.55,16.48,0.0,True
2020-10-29 16:28:22,2020-10-27,SURG,"Surge Holdings, Inc.",Evers Anthony George,CFO,P - Purchase,0.09,50000.0,311600.0,19.0,5000.0,0.11,0.17,0.17,0.22,0.12,0.0,22.22,88.89,88.89,144.44,33.33,0.0,True
2020-10-29 16:08:10,2020-10-27,SVBL,"Silver Bull Resources, Inc.",Richards Christopher,CFO,P - Purchase,0.6,16000.0,16000.0,New,0.0,0.56,0.55,0.66,0.77,0.5,0.0,-6.67,-8.33,10.0,28.33,-16.67,0.0,True
2020-10-29 14:15:59,2020-10-27,PFC,Premier Financial Corp,Nungester Paul D Jr,"EVP, CFO",P - Purchase,17.35,15000.0,34228.0,78.0,273175.0,19.91,20.6,28.29,32.87,30.06,0.0,14.76,18.73,63.05,89.45,73.26,0.0,True
2020-10-28 17:13:50,2020-10-26,SURG,"Surge Holdings, Inc.",Evers Anthony George,CFO,P - Purchase,0.09,50000.0,261600.0,24.0,5000.0,0.11,0.17,0.17,0.22,0.12,0.0,22.22,88.89,88.89,144.44,33.33,0.0,True
2020-10-28 16:43:23,2020-10-22,ISR,"Isoray, Inc.",Hunt Jonathan Robert,CFO,P - Purchase,0.37,67306.0,67306.0,New,34999.0,0.4,0.36,1.66,1.07,0.66,0.0,8.11,-2.7,348.65,189.19,78.38,0.0,True
2020-10-28 16:24:07,2020-10-27,ORRF,Orrstown Financial Services Inc,Brugger Thomas R,"EVP, CFO",P - Purchase,13.35,5000.0,13405.0,59.0,68000.0,13.12,15.38,19.07,22.86,23.36,0.0,-1.72,15.21,42.85,71.24,74.98,0.0,True
2020-10-27 13:58:31,2020-10-26,PFC,Premier Financial Corp,Nungester Paul D Jr,"EVP, CFO",P - Purchase,17.35,12000.0,19228.0,166.0,225240.0,19.91,20.6,28.29,32.87,30.06,0.0,14.76,18.73,63.05,89.45,73.26,0.0,True
2020-10-26 16:24:33,2020-10-26,TRNF,"Taronis Fuels, Inc.",Wilson Tyler B.,"CFO, Treasurer, Secretary",P - Purchase,10.5,1041667.0,4930107.0,27.0,125000.0,9.38,8.93,3.74,4.09,4.02,0.0,-10.67,-14.95,-64.38,-61.05,-61.71,0.0,True
2020-10-22 15:55:56,2020-10-20,KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,3.13,142.0,594.0,31.0,447.0,3.2,3.15,4.62,4.48,5.33,0.0,2.24,0.64,47.6,43.13,70.29,0.0,True
2020-10-19 16:15:25,2020-10-19,ARRY,"Array Technologies, Inc.",Patel Nipul M.,CFO,P - Purchase,42.0,37068.0,37068.0,New,815496.0,44.81,45.1,44.34,29.82,17.29,0.0,6.69,7.38,5.57,-29.0,-58.83,0.0,True
2020-10-16 17:41:27,2020-10-14,EBC,"Eastern Bankshares, Inc.",Fitzgerald James Burke,CFO,P - Purchase,11.78,150000.0,150000.0,New,1500000.0,11.82,13.47,16.0,19.31,18.86,0.0,0.34,14.35,35.82,63.92,60.1,0.0,True
2020-10-16 15:38:05,2020-10-14,KRON,"Kronos Bio, Inc.",Al-Wakeel Yasir B.,CFO,P - Purchase,32.06,5250.0,37219.0,16.0,99750.0,28.09,27.89,28.93,28.51,24.3,0.0,-12.38,-13.01,-9.76,-11.07,-24.2,0.0,True
2020-10-14 14:40:33,2020-10-14,LOOP,"Loop Industries, Inc.",Gentiletti Nelson,"COO, CFO",P - Purchase,7.84,5000.0,12083.0,71.0,36525.0,6.04,6.76,11.33,8.86,10.56,0.0,-22.96,-13.78,44.52,13.01,34.69,0.0,True
2020-10-09 08:06:31,2020-10-07,WINT,Windtree Therapeutics Inc /de/,Hamill John P.,"SVP, CFO",P - Purchase,5.85,1000.0,1000.0,New,5270.0,6.67,6.66,5.57,2.42,1.86,0.0,14.02,13.85,-4.79,-58.63,-68.21,0.0,True
2020-10-06 21:30:01,2020-10-06,CCCC,"C4 Therapeutics, Inc.",McKee William,CFO,P - Purchase,22.8,5263.0,5263.0,New,99997.0,26.09,26.97,36.12,37.32,49.03,0.0,14.43,18.29,58.42,63.68,115.04,0.0,True
2020-10-05 16:43:54,2020-10-01,PCSA,"Processa Pharmaceuticals, Inc.",Stanker James H,CFO,P - Purchase,3.95,6000.0,47248.0,15.0,12600.0,4.43,4.11,6.63,13.13,6.62,0.0,12.15,4.05,67.85,232.41,67.59,0.0,True
2020-10-02 11:07:31,2020-09-30,KFS,Kingsway Financial Services Inc,Hansen Kent A,CFO,P - Purchase,2.92,150.0,452.0,50.0,448.0,3.16,3.21,4.75,4.65,5.6,0.0,8.22,9.93,62.67,59.25,91.78,0.0,True
2020-10-01 16:07:05,2020-10-01,PRGS,Progress Software Corp /ma,Folger Anthony,CFO,P - Purchase,37.18,2622.0,2622.0,New,98981.0,39.19,35.8,41.49,45.11,44.17,0.0,5.41,-3.71,11.59,21.33,18.8,0.0,True
2020-10-01 12:00:29,2020-09-30,PBF,Pbf Energy Inc.,Young C Erik,"CFO, SVP",P - Purchase,5.98,21893.0,121866.0,22.0,128472.0,5.41,4.67,8.28,14.71,9.63,0.0,-9.53,-21.91,38.46,145.99,61.04,0.0,True
2020-09-30 18:21:04,2020-09-29,RNGR,"Ranger Energy Services, Inc.",Blossman John Brandon,CFO,P - Purchase,2.64,7500.0,69488.0,12.0,19125.0,2.72,2.45,4.64,5.99,7.43,0.0,3.03,-7.2,75.76,126.89,181.44,0.0,True
2020-09-29 21:42:23,2020-09-29,GLSI,"Greenwich Lifesciences, Inc.",Patel Snehal,"CEO, CFO",P - Purchase,4.29,114347.0,863683.0,15.0,657495.0,4.78,3.51,36.5,30.0,43.95,0.0,11.42,-18.18,750.82,599.3,924.48,0.0,True
2020-09-29 18:29:39,2020-09-29,GOVX,"Geovax Labs, Inc.",Reynolds Mark,CFO,P - Purchase,2.81,60184.0,60184.0,New,300920.0,3.14,2.92,4.6,5.2,5.63,0.0,11.74,3.91,63.7,85.05,100.36,0.0,True
2020-09-28 16:30:09,2020-09-24,AI,Arlington Asset Investment Corp.,Konzmann Richard Ernst,"EVP, CFO, Treasurer",P - Purchase,119.58,20000.0,104995.0,24.0,50000.0,161.0,143.63,68.9,61.71,0.0,0.0,34.64,20.11,-42.38,-48.39,0.0,0.0,True
2020-09-28 14:57:18,2020-09-24,HWBK,"Hawthorn Bancshares, Inc.",Guthrie Stephen Edward,"SVP, CFO",P - Purchase,17.21,3000.0,3000.0,New,51000.0,18.31,19.12,20.61,21.73,22.63,0.0,6.39,11.1,19.76,26.26,31.49,0.0,True
2020-09-24 08:51:51,2020-09-23,OEG,"Orbital Energy Group, Inc.",Ford Daniel Ned,CFO,P - Purchase,0.73,10000.0,90804.0,12.0,5234.0,0.9,0.78,4.0,6.47,3.33,0.0,23.29,6.85,447.95,786.3,356.16,0.0,True
2020-09-23 19:59:07,2020-09-22,OFG,Ofg Bancorp,Arizmendi Maritza,"EVP, CFO",P - Purchase,11.99,3000.0,14419.0,26.0,36968.0,,13.85,,19.08,22.99,0.0,,15.51,,59.13,91.74,0.0,True
2020-09-23 17:42:20,2020-09-23,AOUT,"American Outdoor Brands, Inc.",Fulmer Hugh Andrew,"EVP, CFO, Treasurer",P - Purchase,13.17,10000.0,36707.0,37.0,132570.0,15.01,15.08,19.73,22.7,27.21,0.0,13.97,14.5,49.81,72.36,106.61,0.0,True
2020-09-23 17:30:19,2020-09-22,LILA,Liberty Latin America Ltd.,Noyes Christopher J,"SVP, CFO",P - Purchase,7.85,10000.0,109852.0,10.0,80970.0,11.05,10.61,11.47,14.48,14.4,0.0,40.76,35.16,46.11,84.46,83.44,0.0,True
2020-09-23 16:47:47,2020-09-23,OPTN,"Optinose, Inc.",Goldan Keith A.,CFO,P - Purchase,3.75,2500.0,9751.0,34.0,9743.0,4.0,3.77,4.19,3.84,2.89,0.0,6.67,0.53,11.73,2.4,-22.93,0.0,True
2020-09-23 16:30:49,2020-09-22,AI,Arlington Asset Investment Corp.,Konzmann Richard Ernst,"EVP, CFO, Treasurer",P - Purchase,119.58,20000.0,84995.0,31.0,53480.0,161.0,143.63,68.9,61.71,0.0,0.0,34.64,20.11,-42.38,-48.39,0.0,0.0,True
2020-09-23 16:02:57,2020-09-23,CIO,"City Office Reit, Inc.",Maretic Anthony,CFO,P - Purchase,6.91,10000.0,113563.0,10.0,71599.0,6.94,6.72,9.05,9.82,12.77,0.0,0.43,-2.75,30.97,42.11,84.8,0.0,True
2020-09-23 15:31:01,2020-09-21,INFU,"Infusystem Holdings, Inc",Steele Barry G,"EVP, CFO",P - Purchase,13.82,2000.0,16981.0,13.0,26140.0,13.6,13.41,16.95,19.75,14.23,0.0,-1.59,-2.97,22.65,42.91,2.97,0.0,True
2020-09-23 09:20:25,2020-09-22,TARA,"Protara Therapeutics, Inc.",Davis Blaine,CFO,P - Purchase,16.94,1481.0,1481.0,New,25038.0,19.83,21.48,19.41,17.82,8.13,0.0,17.06,26.8,14.58,5.19,-52.01,0.0,True
2020-09-21 18:04:45,2020-09-21,PTVE,Pactiv Evergreen Inc.,Ragen Michael,"COO, CFO",P - Purchase,13.07,8500.0,8500.0,New,96225.0,13.64,13.17,16.09,14.67,14.39,0.0,4.36,0.77,23.11,12.24,10.1,0.0,True
2020-09-21 16:01:26,2020-09-18,AVDL,Avadel Pharmaceuticals Plc,McHugh Thomas S,CFO,P - Purchase,5.88,4000.0,21500.0,23.0,24000.0,5.12,5.46,6.84,7.72,7.79,0.0,-12.93,-7.14,16.33,31.29,32.48,0.0,True
2020-09-18 17:24:01,2020-09-17,WCC,Wesco International Inc,Schulz David S.,"EVP, CFO",P - Purchase,44.78,2907.0,28445.0,11.0,99995.0,46.19,46.44,85.51,86.44,109.98,0.0,3.15,3.71,90.96,93.03,145.6,0.0,True
