Unnamed: 0,idx,Option,Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip,source,exchange
51,52,False,2021-09-29,2021-09-29,KMPH,"Kempharm, Inc",Clifton R. Laduane,"CFO, Secretary, Treasurer",P - Purchase,9.2,215.0,4730.0,5.0,2017.0,9.74,10.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
52,53,False,2021-09-29,2021-09-28,INM,Inmed Pharmaceuticals Inc.,Colwill Bruce,CFO,P - Purchase,1.84,5000.0,6515.0,330.0,8840.0,1.45,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.2,-13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
50,51,True,2021-09-29,2021-09-27,ESMT,"Engagesmart, Inc.",Hudson Cassandra,CFO,P - Purchase,34.06,1000.0,1000.0,New,26000.0,31.55,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.37,-4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NYSE
53,54,False,2021-09-28,2021-09-27,THRN,"Thorne Healthtech, Inc.",Wheeler Scott,CFO,P - Purchase,8.33,2000.0,35820.0,6.0,20000.0,7.64,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.28,-7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
54,55,False,2021-09-23,2021-09-22,UIHC,United Insurance Holdings Corp.,Martz Brad,"Pres, CFO",P - Purchase,3.366188,7500.0,74945.0,11.0,25275.0,4.14,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
55,56,True,2021-09-23,2021-09-23,EVRG,"Evergy, Inc.",Andrews Kirkland B,EVP - CFO,P - Purchase,62.291942,7875.0,22091.0,55.0,501392.0,61.63,63.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NYSE
56,57,False,2021-09-23,2021-09-23,ENBP,Enb Financial Corp,Bitner Rachel G,CFO,P - Purchase,0.0,200.0,1154.0,21.0,4482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
57,58,False,2021-09-23,2021-09-21,GAXY,"Galaxy Next Generation, Inc.",McGahee Magen,CFO,P - Purchase,0.0,1030000.0,7724081.0,15.0,9843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,ALPACA,
58,59,False,2021-09-22,2021-09-22,HARP,"Harpoon Therapeutics, Inc.",Erbez Georgia,CFO,P - Purchase,8.27,10300.0,98207.0,12.0,83430.0,7.41,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.4,-15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
59,60,False,2021-09-22,2021-09-21,PALI,"Palisade Bio, Inc.",Finley John David,CFO,P - Purchase,2.5,2000.0,40718.0,5.0,4880.0,2.42,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
60,61,False,2021-09-22,2021-09-21,TCRX,"Tscan Therapeutics, Inc.",Silver Brian M.,CFO,P - Purchase,6.49,5000.0,11885.0,73.0,31585.0,7.26,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,23.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NASDAQ
61,62,False,2021-09-22,2021-03-12,HAYW,"Hayward Holdings, Inc.",Jones Eifion,"SVP, CFO",P - Purchase,22.39,6500.0,6500.0,New,110500.0,22.38,24.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,10.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NYSE
62,63,False,2021-09-21,2021-09-17,SKIL,Skillsoft Corp.,Murray Ryan H,"Interim CFO, CAO",P - Purchase,10.6,17500.0,17500.0,New,187075.0,11.89,12.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,ALPACA,NYSE
