Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2021-09-20 16:03:56,2021-09-20,JILL,"J.Jill, Inc.",Webb Mark W.,"CFO, COO",P - Purchase,16.47,1750.0,26379.0,7.0,28508.0,17.58,15.57,0.0,0.0,0.0,0.0,6.74,-5.46,0.0,0.0,0.0,0.0,True
2021-09-17 21:40:24,2021-09-17,LPTH,Lightpath Technologies Inc,Miranda Albert,CFO,P - Purchase,2.22,4000.0,4000.0,New,8800.0,2.12,2.0,0.0,0.0,0.0,0.0,-4.5,-9.91,0.0,0.0,0.0,0.0,True
2021-09-17 13:27:39,2021-08-30,WBBA,"Wb Burgers Asia, Inc.",Ishizuka Koichi,"CEO, CFO, Pres, 10%",P - Purchase,0.34,101363636.0,807397372.0,14.0,10136.0,0.35,0.25,0.0,0.0,0.0,0.0,2.94,-26.47,0.0,0.0,0.0,0.0,True
2021-09-17 11:12:33,2021-09-16,HRTG,"Heritage Insurance Holdings, Inc.",Lusk Kirk,CFO,P - Purchase,6.19,8650.0,163999.0,6.0,49738.0,6.7,6.89,0.0,0.0,0.0,0.0,8.24,11.31,0.0,0.0,0.0,0.0,True
2021-09-16 17:21:24,2021-09-14,SSTI,"Shotspotter, Inc",Stewart Alan R.,CFO,P - Purchase,37.99,5000.0,86882.0,6.0,173716.0,37.23,38.03,0.0,0.0,0.0,0.0,-2.0,0.11,0.0,0.0,0.0,0.0,True
2021-09-16 15:58:14,2021-09-14,CVGW,Calavo Growers Inc,Hollister Steve,"Interim CEO, Interim CFO",P - Purchase,40.77,5000.0,28350.0,21.0,180600.0,38.78,38.58,0.0,0.0,0.0,0.0,-4.88,-5.37,0.0,0.0,0.0,0.0,True
2021-09-16 13:33:10,2021-09-16,TFFP,"Tff Pharmaceuticals, Inc.",Coleman Kirk Allen,"CFO, Secretary, Treasurer",P - Purchase,7.84,1000.0,2000.0,100.0,7300.0,7.55,7.78,0.0,0.0,0.0,0.0,-3.7,-0.77,0.0,0.0,0.0,0.0,True
2021-09-15 08:12:38,2021-09-14,NMTR,"9 Meters Biopharma, Inc.",Sitar Edward J,CFO,P - Purchase,1.21,15000.0,194338.0,8.0,18300.0,1.29,1.29,0.0,0.0,0.0,0.0,6.61,6.61,0.0,0.0,0.0,0.0,True
2021-09-14 19:00:28,2021-09-10,BATL,Battalion Oil Corp,Andrews Richard Kevin,"EVP, CFO, Treasurer",P - Purchase,8.0,1550.0,6574.0,31.0,12280.0,9.42,9.74,0.0,0.0,0.0,0.0,17.75,21.75,0.0,0.0,0.0,0.0,True
2021-09-14 18:18:21,2020-06-26,SLNO,Soleno Therapeutics Inc,Mackaness James H,CFO,P - Purchase,1.84,6060.0,16060.0,61.0,9999.0,2.0,1.83,1.96,1.82,1.03,0.0,8.7,-0.54,6.52,-1.09,-44.02,0.0,True
2021-09-14 13:33:41,2021-09-14,LOV,Spark Networks Se,Clark David D,CFO,P - Purchase,3.42,3000.0,3000.0,New,10176.0,3.53,2.78,0.0,0.0,0.0,0.0,3.22,-18.71,0.0,0.0,0.0,0.0,True
2021-09-14 13:31:02,2021-09-13,RIBT,Ricebran Technologies,Mitchell Todd T,"CFO, EVP",P - Purchase,0.64,10000.0,35000.0,40.0,5898.0,0.6,0.59,0.0,0.0,0.0,0.0,-6.25,-7.81,0.0,0.0,0.0,0.0,True
2021-09-14 12:03:35,2021-09-13,BELFB,Bel Fuse Inc /nj,Tuweiq Farouq Salem Ali,CFO,P - Purchase,12.34,1250.0,12000.0,12.0,17772.0,12.44,12.29,0.0,0.0,0.0,0.0,0.81,-0.41,0.0,0.0,0.0,0.0,True
2021-09-13 20:29:54,2021-09-10,XPOF,"Xponential Fitness, Inc.",Meloun John P,CFO,P - Purchase,10.78,9975.0,79689.0,14.0,109625.0,11.84,13.93,0.0,0.0,0.0,0.0,9.83,29.22,0.0,0.0,0.0,0.0,True
2021-09-13 19:49:42,2021-09-10,SUNL,Sunlight Financial Holdings Inc.,Edinburg Barry,"EVP, CFO",P - Purchase,5.35,75000.0,157900.0,90.0,400875.0,5.47,4.98,0.0,0.0,0.0,0.0,2.24,-6.92,0.0,0.0,0.0,0.0,True
2021-09-13 17:27:00,2021-09-13,AOUT,"American Outdoor Brands, Inc.",Fulmer Hugh Andrew,"EVP, CFO, Treasurer",P - Purchase,25.99,4000.0,45630.0,10.0,99240.0,24.46,23.36,0.0,0.0,0.0,0.0,-5.89,-10.12,0.0,0.0,0.0,0.0,True
2021-09-13 16:37:00,2021-09-09,TCRX,"Tscan Therapeutics, Inc.",Silver Brian M.,CFO,P - Purchase,8.21,5885.0,6885.0,589.0,49925.0,7.9,7.81,0.0,0.0,0.0,0.0,-3.78,-4.87,0.0,0.0,0.0,0.0,True
2021-09-13 08:12:36,2021-09-10,CRDF,"Cardiff Oncology, Inc.",Levine James E.,CFO,P - Purchase,6.3,30000.0,30000.0,New,194000.0,7.36,6.57,0.0,0.0,0.0,0.0,16.83,4.29,0.0,0.0,0.0,0.0,True
2021-09-09 10:15:01,2021-09-07,TDG,Transdigm Group Inc,Lisman Michael,CFO,P - Purchase,599.56,850.0,2309.0,58.0,502515.0,644.42,644.06,0.0,0.0,0.0,0.0,7.48,7.42,0.0,0.0,0.0,0.0,True
2021-09-07 17:11:25,2021-09-03,RICK,"Rci Hospitality Holdings, Inc.",Chhay Bradley Lim,CFO,P - Purchase,63.99,400.0,4420.0,10.0,25400.0,,69.78,0.0,0.0,0.0,0.0,,9.05,0.0,0.0,0.0,0.0,True
2021-09-07 14:38:51,2021-09-07,FMNB,Farmers National Banc Corp /oh/,Adair Alan Troy,"EVP, CFO",P - Purchase,14.8,1000.0,7499.0,15.0,15400.0,15.16,16.11,0.0,0.0,0.0,0.0,2.43,8.85,0.0,0.0,0.0,0.0,True
2021-09-07 12:53:44,2021-09-02,PETV,"Petvivo Holdings, Inc.",Folkes Robert J.,CFO,P - Purchase,3.8,10000.0,13000.0,333.0,39124.0,3.0,2.7,0.0,0.0,0.0,0.0,-21.05,-28.95,0.0,0.0,0.0,0.0,True
2021-09-03 15:11:31,2021-09-03,FSBC,Five Star Bancorp,Luck Heather Christina,"SVP, CFO",P - Purchase,23.59,2500.0,12000.0,26.0,59325.0,22.98,24.08,0.0,0.0,0.0,0.0,-2.59,2.08,0.0,0.0,0.0,0.0,True
2021-09-02 12:22:22,2021-09-01,FISI,Financial Institutions Inc,Plants William Jack II,CFO,P - Purchase,30.79,637.0,785.0,430.0,19983.0,29.31,30.24,0.0,0.0,0.0,0.0,-4.81,-1.79,0.0,0.0,0.0,0.0,True
2021-09-01 20:03:25,2021-09-01,ZDPY,"Zoned Properties, Inc.",McLaren Bryan,"CEO, CFO",P - Purchase,0.87,7162.0,22162.0,48.0,5415.0,0.9,0.89,0.0,0.0,0.0,0.0,3.45,2.3,0.0,0.0,0.0,0.0,True
2021-09-01 06:05:07,2021-08-31,ZDPY,"Zoned Properties, Inc.",McLaren Bryan,"CEO, CFO",P - Purchase,0.87,15000.0,15000.0,New,10497.0,0.9,0.89,0.0,0.0,0.0,0.0,3.45,2.3,0.0,0.0,0.0,0.0,True
2021-08-30 14:01:44,2021-08-27,PALI,"Palisade Bio, Inc.",Finley John David,CFO,P - Purchase,2.53,10000.0,38718.0,35.0,26468.0,3.0,2.42,0.0,0.0,0.0,0.0,18.58,-4.35,0.0,0.0,0.0,0.0,True
2021-08-27 16:10:47,2021-08-25,MKTW,"Marketwise, Inc.",Lynch Dale,CFO,P - Purchase,7.37,14750.0,14750.0,New,103398.0,8.61,8.16,0.0,0.0,0.0,0.0,16.82,10.72,0.0,0.0,0.0,0.0,True
2021-08-26 17:54:36,2021-08-25,RPHM,"Reneo Pharmaceuticals, Inc.",Jindal Vineet R.,CFO,P - Purchase,7.9,5000.0,5000.0,New,37177.0,8.66,8.64,0.0,0.0,0.0,0.0,9.62,9.37,0.0,0.0,0.0,0.0,True
2021-08-25 20:31:42,2021-08-25,MINM,"Minim, Inc.",Doherty Sean Patrick,CFO,P - Purchase,2.18,2250.0,22250.0,11.0,5040.0,2.22,1.86,0.0,0.0,0.0,0.0,1.83,-14.68,0.0,0.0,0.0,0.0,True
2021-08-25 16:05:42,2021-08-24,VRAY,"Viewray, Inc.",Stassen Zachary William,CFO,P - Purchase,5.92,40000.0,447433.0,10.0,212800.0,6.09,7.41,0.0,0.0,0.0,0.0,2.87,25.17,0.0,0.0,0.0,0.0,True
2021-08-25 10:15:43,2021-08-24,YCBD,"Cbdmd, Inc.",Kennedy Thomas Ronan,"CFO, COO",P - Purchase,2.11,7400.0,7400.0,New,15096.0,2.27,2.04,0.0,0.0,0.0,0.0,7.58,-3.32,0.0,0.0,0.0,0.0,True
2021-08-24 16:14:38,2021-08-20,BECN,Beacon Roofing Supply Inc,Lonegro Frank A,"EVP, CFO",P - Purchase,49.37,2050.0,13849.0,17.0,99794.0,52.21,50.45,0.0,0.0,0.0,0.0,5.75,2.19,0.0,0.0,0.0,0.0,True
2021-08-24 08:59:19,2021-08-20,RSLS,Reshape Lifesciences Inc.,Stankovich Thomas,CFO,P - Purchase,3.13,15000.0,17613.0,574.0,48285.0,3.24,3.02,0.0,0.0,0.0,0.0,3.51,-3.51,0.0,0.0,0.0,0.0,True
2021-08-23 19:50:42,2021-08-19,HCWB,Hcw Biologics Inc.,Byam Rebecca,CFO,P - Purchase,4.08,10000.0,62000.0,19.0,43979.0,3.85,3.63,0.0,0.0,0.0,0.0,-5.64,-11.03,0.0,0.0,0.0,0.0,True
2021-08-23 18:42:26,2021-08-20,BXRX,"Baudax Bio, Inc.",Casten Richard S,CFO,P - Purchase,0.51,50000.0,200000.0,33.0,25500.0,0.7,0.6,0.0,0.0,0.0,0.0,37.25,17.65,0.0,0.0,0.0,0.0,True
2021-08-23 16:31:41,2021-08-19,CLXT,"Calyxt, Inc.",Koschak William,CFO,P - Purchase,3.32,20000.0,38000.0,111.0,64112.0,4.21,3.59,0.0,0.0,0.0,0.0,26.81,8.13,0.0,0.0,0.0,0.0,True
2021-08-23 16:21:42,2021-08-19,PLNT,"Planet Fitness, Inc.",Fitzgerald Thomas J III,CFO,P - Purchase,70.13,1000.0,8194.0,14.0,69287.0,76.48,78.41,0.0,0.0,0.0,0.0,9.05,11.81,0.0,0.0,0.0,0.0,True
2021-08-23 14:14:06,2021-08-19,CVGI,"Commercial Vehicle Group, Inc.",Bohnert Christopher H,CFO,P - Purchase,9.53,3000.0,57289.0,6.0,26370.0,10.09,9.53,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,True
2021-08-20 20:59:30,2021-08-19,DMLP,"Dorchester Minerals, L.P.",Moriyama Leslie A,CFO,P - Purchase,15.58,2133.0,31310.0,7.0,33168.0,16.23,16.79,0.0,0.0,0.0,0.0,4.17,7.77,0.0,0.0,0.0,0.0,True
2021-08-20 19:17:39,2021-08-20,XSPA,"Xpresspa Group, Inc.",Berry James A.,CFO,P - Purchase,1.52,24602.0,198213.0,14.0,34197.0,1.88,1.77,0.0,0.0,0.0,0.0,23.68,16.45,0.0,0.0,0.0,0.0,True
2021-08-20 08:16:52,2021-08-19,BTTR,Better Choice Co Inc.,Cook Sharla A,CFO,P - Purchase,3.45,1500.0,4834.0,45.0,5175.0,3.69,3.2,0.0,0.0,0.0,0.0,6.96,-7.25,0.0,0.0,0.0,0.0,True
2021-08-19 12:57:55,2021-08-17,MUX,McEwen Mining Inc.,Ladd-Kruger Anna Man-Yue,CFO,P - Purchase,0.99,10000.0,50000.0,25.0,10400.0,1.19,1.11,0.0,0.0,0.0,0.0,20.2,12.12,0.0,0.0,0.0,0.0,True
2021-08-19 09:58:27,2021-08-18,KBAL,Kimball International Inc,Wolfe Timothy J,"EVP, CFO",P - Purchase,12.23,10000.0,36569.0,38.0,122208.0,12.08,11.42,0.0,0.0,0.0,0.0,-1.23,-6.62,0.0,0.0,0.0,0.0,True
2021-08-18 19:39:43,2021-08-16,PSN,Parsons Corp,Ball George L.,CFO,P - Purchase,34.79,25000.0,210185.0,13.0,873750.0,35.65,34.48,0.0,0.0,0.0,0.0,2.47,-0.89,0.0,0.0,0.0,0.0,True
2021-08-18 18:44:48,2021-08-16,FOA,Finance of America Companies Inc.,Gericke Johan,"EVP, CFO",P - Purchase,5.31,10000.0,10000.0,New,50200.0,5.64,4.91,0.0,0.0,0.0,0.0,6.21,-7.53,0.0,0.0,0.0,0.0,True
2021-08-18 18:00:17,2021-08-17,APP,Applovin Corp,Chen Herald Y,"Pres, CFO",P - Purchase,69.97,25000.0,50000.0,100.0,1500000.0,77.98,72.75,0.0,0.0,0.0,0.0,11.45,3.97,0.0,0.0,0.0,0.0,True
2021-08-18 17:21:54,2021-08-16,AGLE,"Aeglea Biotherapeutics, Inc.",Alspaugh Jonathan,CFO,P - Purchase,7.01,40372.0,40372.0,New,262660.0,7.4,7.47,0.0,0.0,0.0,0.0,5.56,6.56,0.0,0.0,0.0,0.0,True
2021-08-18 14:51:12,2021-08-18,LFMD,"Lifemd, Inc.",Benathen Marc David,CFO,P - Purchase,7.19,3067.0,19723.0,18.0,22286.0,7.27,7.44,0.0,0.0,0.0,0.0,1.11,3.48,0.0,0.0,0.0,0.0,True
2021-08-18 11:46:37,2021-08-17,LVOX,"Livevox Holdings, Inc.",Clevenger S Gregory,"EVP, CFO",P - Purchase,6.65,10000.0,10000.0,New,64117.0,7.23,6.64,0.0,0.0,0.0,0.0,8.72,-0.15,0.0,0.0,0.0,0.0,True
2021-08-17 17:05:03,2021-08-17,TRUL,Trulieve Cannabis Corp.,D'Amico Alex,CFO,P - Purchase,0.94,660.0,2820.0,31.0,17820.0,1.0,0.87,0.0,0.0,0.0,0.0,6.38,-7.45,0.0,0.0,0.0,0.0,True
2021-08-17 16:54:35,2021-08-17,JAQC,Jupiter Acquisition Corp,Hauslein James N,"COB, CEO, CFO, 10%",P - Purchase,9.65,425200.0,425200.0,New,0.0,9.7,9.7,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,True
2021-08-16 17:23:41,2021-08-13,AVAH,"Aveanna Healthcare Holdings, Inc.",Afshar David,CFO,P - Purchase,9.49,5070.0,19604.0,35.0,50548.0,9.4,8.96,0.0,0.0,0.0,0.0,-0.95,-5.58,0.0,0.0,0.0,0.0,True
2021-08-16 16:10:38,2021-08-16,DMAC,Diamedica Therapeutics Inc.,Kellen Scott,"CFO, Secretary",P - Purchase,3.84,10000.0,22290.0,81.0,31463.0,4.1,4.18,0.0,0.0,0.0,0.0,6.77,8.85,0.0,0.0,0.0,0.0,True
2021-08-16 13:47:24,2021-08-13,MDRR,"Medalist Diversified Reit, Inc.",Winn Charles Brent Jr.,CFO,P - Purchase,1.16,10000.0,97487.0,11.0,11500.0,1.32,1.3,0.0,0.0,0.0,0.0,13.79,12.07,0.0,0.0,0.0,0.0,True
2021-08-16 06:55:24,2021-08-12,CTO,"Cto Realty Growth, Inc.",Partridge Matthew Morris,"SVP, CFO, TREASURER",P - Purchase,53.85,1000.0,11331.0,10.0,54750.0,54.36,53.05,0.0,0.0,0.0,0.0,0.95,-1.49,0.0,0.0,0.0,0.0,True
2021-08-13 16:10:33,2021-08-11,SSBK,"Southern States Bancshares, Inc.",Joyce Lynn J,CFO,P - Purchase,19.3,1250.0,26445.0,5.0,23750.0,19.3,19.7,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,0.0,0.0,True
2021-08-13 12:30:26,2021-08-11,ANIK,"Anika Therapeutics, Inc.",Levitz Michael L,"EVP, CFO, Treasurer",P - Purchase,41.84,3627.0,7486.0,94.0,145826.0,42.16,39.6,0.0,0.0,0.0,0.0,0.76,-5.35,0.0,0.0,0.0,0.0,True
2021-08-13 11:11:45,2021-08-11,KPLT,"Katapult Holdings, Inc.",Cupito Karissa,CFO,P - Purchase,3.35,12000.0,273803.0,5.0,52920.0,3.62,6.45,0.0,0.0,0.0,0.0,8.06,92.54,0.0,0.0,0.0,0.0,True
2021-08-13 06:59:04,2021-08-11,ENR,"Energizer Holdings, Inc.",Gorman Timothy W,"EVP, CFO",P - Purchase,40.35,5875.0,86462.0,7.0,240230.0,38.82,38.18,0.0,0.0,0.0,0.0,-3.79,-5.38,0.0,0.0,0.0,0.0,True
2021-08-12 16:56:07,2021-08-12,GPMT,Granite Point Mortgage Trust Inc.,Urbaszek Marcin,CFO,P - Purchase,13.15,8000.0,58063.0,16.0,101840.0,13.47,12.91,0.0,0.0,0.0,0.0,2.43,-1.83,0.0,0.0,0.0,0.0,True
2021-08-12 16:32:24,2021-08-11,RWT,Redwood Trust Inc,Carillo Brooke,CFO,P - Purchase,12.26,20500.0,20500.0,New,250100.0,12.25,12.06,0.0,0.0,0.0,0.0,-0.08,-1.63,0.0,0.0,0.0,0.0,True
2021-08-12 16:06:11,2021-08-12,ENVX,Enovix Corp,Pietzke Steffen,CFO,P - Purchase,14.59,20000.0,22000.0,999.0,295000.0,15.67,16.43,0.0,0.0,0.0,0.0,7.4,12.61,0.0,0.0,0.0,0.0,True
2021-08-12 15:48:30,2021-08-12,OSBC,Old Second Bancorp Inc,Adams Bradley S.,CFO,P - Purchase,12.0,9544.0,145687.0,7.0,110042.0,11.94,11.84,0.0,0.0,0.0,0.0,-0.5,-1.33,0.0,0.0,0.0,0.0,True
2021-08-12 12:54:33,2021-08-10,SRLP,Sprague Resources LP,Long David C,CFO,P - Purchase,18.13,1150.0,16050.0,8.0,18688.0,17.6,17.75,0.0,0.0,0.0,0.0,-2.92,-2.1,0.0,0.0,0.0,0.0,True
2021-08-12 11:23:41,2021-08-12,REGI,"Renewable Energy Group, Inc.",Bealmear Richard Craig,CFO,P - Purchase,54.12,1000.0,5757.0,21.0,55320.0,51.84,45.17,0.0,0.0,0.0,0.0,-4.21,-16.54,0.0,0.0,0.0,0.0,True
2021-08-11 20:25:18,2021-08-11,APEN,"Apollo Endosurgery, Inc.",Black Jeffrey G.,CFO,P - Purchase,8.9,25000.0,225000.0,13.0,218750.0,8.46,9.93,0.0,0.0,0.0,0.0,-4.94,11.57,0.0,0.0,0.0,0.0,True
2021-08-11 19:33:27,2021-08-09,MUX,McEwen Mining Inc.,Ladd-Kruger Anna Man-Yue,CFO,P - Purchase,1.12,20000.0,40000.0,100.0,21400.0,1.17,1.15,0.0,0.0,0.0,0.0,4.46,2.68,0.0,0.0,0.0,0.0,True
2021-08-11 17:05:34,2021-08-10,ROCGU,Roth Ch Acquisition IV Co.,Roth Gordon J,CFO,P - Purchase,10.05,119139.0,861338.0,16.0,1191390.0,10.03,10.04,0.0,0.0,0.0,0.0,-0.2,-0.1,0.0,0.0,0.0,0.0,True
2021-08-11 16:18:34,2021-08-10,OSBC,Old Second Bancorp Inc,Adams Bradley S.,CFO,P - Purchase,12.0,8500.0,136143.0,7.0,98167.0,11.94,11.84,0.0,0.0,0.0,0.0,-0.5,-1.33,0.0,0.0,0.0,0.0,True
2021-08-11 16:10:03,2021-08-10,USPH,U S Physical Therapy Inc /nv,Hendrickson Carey P,CFO,P - Purchase,111.38,1000.0,4688.0,27.0,112850.0,,116.7,0.0,0.0,0.0,0.0,,4.78,0.0,0.0,0.0,0.0,True
2021-08-11 12:58:52,2021-08-09,BELFB,Bel Fuse Inc /nj,Tuweiq Farouq Salem Ali,CFO,P - Purchase,14.39,750.0,750.0,New,11547.0,14.3,12.75,0.0,0.0,0.0,0.0,-0.63,-11.4,0.0,0.0,0.0,0.0,True
2021-08-10 16:40:10,2021-08-06,CDE,"Coeur Mining, Inc.",Whelan Thomas S,"SVP, CFO",P - Purchase,6.96,14500.0,309199.0,5.0,100050.0,6.2,7.29,0.0,0.0,0.0,0.0,-10.92,4.74,0.0,0.0,0.0,0.0,True
2021-08-10 08:52:54,2021-08-06,REYN,Reynolds Consumer Products Inc.,Graham Michael E.,CFO,P - Purchase,27.53,2400.0,10359.0,30.0,67056.0,28.76,28.38,0.0,0.0,0.0,0.0,4.47,3.09,0.0,0.0,0.0,0.0,True
2021-08-10 08:38:49,2021-06-15,GFOO,Genufood Energy Enzymes Corp.,Wang Shao-Cheng,"CFO, Treasurer, Secretary",P - Purchase,0.04,4000000.0,11401889.0,54.0,40000.0,0.06,0.04,0.03,0.0,0.0,0.0,50.0,0.0,-25.0,0.0,0.0,0.0,True
2021-08-09 18:34:53,2021-08-09,EWCZ,"European Wax Center, Inc.",Vanderveldt Jennifer C.,CFO,P - Purchase,21.37,2000.0,28471.0,8.0,34000.0,24.26,23.25,0.0,0.0,0.0,0.0,13.52,8.8,0.0,0.0,0.0,0.0,True
2021-08-09 17:52:40,2021-08-06,IDW,"Idw Media Holdings, Inc.",Fedasz Karina M,"CFO, Treasurer, Corporate Sec",P - Purchase,3.93,1350.0,1517.0,808.0,4860.0,3.85,3.78,0.0,0.0,0.0,0.0,-2.04,-3.82,0.0,0.0,0.0,0.0,True
2021-08-09 13:22:50,2021-08-05,OBT,"Orange County Bancorp, Inc. /De/",Peacock Robert L,"SEVP, CFO",P - Purchase,33.95,1000.0,14596.0,7.0,33500.0,33.83,34.79,0.0,0.0,0.0,0.0,-0.35,2.47,0.0,0.0,0.0,0.0,True
2021-08-06 10:10:09,2021-08-05,LPX,Louisiana-Pacific Corp,Haughie Alan,"EVP, CFO",P - Purchase,56.76,12470.0,56190.0,29.0,697556.0,58.44,64.23,0.0,0.0,0.0,0.0,2.96,13.16,0.0,0.0,0.0,0.0,True
2021-08-05 17:16:59,2021-08-03,PRG,"Prog Holdings, Inc.",Garner Brian,CFO,P - Purchase,44.34,2500.0,17257.0,17.0,107225.0,44.88,47.18,0.0,0.0,0.0,0.0,1.22,6.41,0.0,0.0,0.0,0.0,True
2021-08-04 21:46:47,2021-07-20,BYRN,Byrna Technologies Inc.,North David,CFO,P - Purchase,24.0,2381.0,2381.0,New,50001.0,24.66,26.3,0.0,0.0,0.0,0.0,2.75,9.58,0.0,0.0,0.0,0.0,True
2021-08-04 06:04:06,2021-08-03,IMRX,Immuneering Corp,Amin Biren,"CFO, Treasurer",P - Purchase,28.23,4175.0,6898.0,153.0,62625.0,30.43,28.31,0.0,0.0,0.0,0.0,7.79,0.28,0.0,0.0,0.0,0.0,True
