Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,4m,6m,1yr,2yr,2w%,1m%,4m%,6m%,1yr%,2yr%,done
2021-07-14 16:26:43,2021-07-12,NECB,"Northeast Community Bancorp, Inc./Md/",Thomas Kenneth H,Dir,P - Purchase,10.48,11000.0,24399.0,82.0,110000.0,10.26,,10.74,0.0,0.0,0.0,-2.1,,2.48,0.0,0.0,0.0,True
2021-07-12 11:13:25,2021-04-30,H,"American Environmental Energy, Inc.",Yu Wenyi,"CEO, 10%",P - Purchase,82.33,10000300.0,60761187.0,20.0,190045.0,79.23,78.08,70.16,86.0,0.0,0.0,-3.77,-5.16,-14.78,4.46,0.0,0.0,True
2021-07-09 19:35:50,2021-06-21,AOMR,"Angel Oak Mortgage, Inc.",Fierman Michael,"Dir, 10%",P - Purchase,18.08,315000.0,381521.0,474.0,5985000.0,16.98,17.52,17.67,0.0,0.0,0.0,-6.08,-3.1,-2.27,0.0,0.0,0.0,True
2021-07-09 18:52:28,2021-07-07,CMCT,Cim Commercial Trust Corp,Shemesh Avraham,"Dir, 10%",P - Purchase,8.56,89338.0,387810.0,30.0,2233450.0,8.06,7.92,8.8,0.0,0.0,0.0,-5.84,-7.48,2.8,0.0,0.0,0.0,True
2021-07-09 18:44:28,2021-07-07,CMCT,Cim Commercial Trust Corp,Ressler Richard S,"Dir, 10%",P - Purchase,8.56,89338.0,387810.0,30.0,2233450.0,8.06,7.92,8.8,0.0,0.0,0.0,-5.84,-7.48,2.8,0.0,0.0,0.0,True
2021-07-09 18:41:07,2021-07-07,CMCT,Cim Commercial Trust Corp,Kuba Shaul,"Dir, 10%",P - Purchase,8.56,89338.0,387810.0,30.0,2233450.0,8.06,7.92,8.8,0.0,0.0,0.0,-5.84,-7.48,2.8,0.0,0.0,0.0,True
2021-07-09 17:05:36,2021-05-20,MVEN,"Themaven, Inc.",Semler Eric,Dir,P - Purchase,0.81,5714286.0,20730835.0,38.0,4000000.0,0.77,0.73,0.55,0.5,0.0,0.0,-4.94,-9.88,-32.1,-38.27,0.0,0.0,True
2021-07-08 18:13:38,2021-07-06,ABOS,"Acumen Pharmaceuticals, Inc.",Fountain Nathan B,Dir,P - Purchase,18.9,6250.0,6250.0,New,100000.0,17.08,15.01,14.05,0.0,0.0,0.0,-9.63,-20.58,-25.66,0.0,0.0,0.0,True
2021-07-08 17:08:53,2021-07-07,WWR,"Westwater Resources, Inc.",Peacock Deborah A,Dir,P - Purchase,4.4,5400.0,10400.0,108.0,24840.0,4.04,4.07,3.17,0.0,0.0,0.0,-8.18,-7.5,-27.95,0.0,0.0,0.0,True
2021-07-08 16:24:23,2021-07-08,MIND,"Mind Technology, Inc",Capps Robert P,"Co-CEO, CFO",P - Purchase,2.04,20000.0,61930.0,48.0,39000.0,2.09,1.99,1.7,0.0,0.0,0.0,2.45,-2.45,-16.67,0.0,0.0,0.0,True
2021-07-08 16:21:41,2021-07-07,AVRO,"Avrobio, Inc.",Vickers Philip J.,Dir,P - Purchase,8.74,4800.0,4800.0,New,40080.0,7.57,7.72,5.62,0.0,0.0,0.0,-13.39,-11.67,-35.7,0.0,0.0,0.0,True
2021-07-08 16:05:18,2021-07-07,ETNB,"89Bio, Inc.",Palekar Rohan,CEO,P - Purchase,17.89,7000.0,37000.0,23.0,117850.0,17.12,18.14,17.6,0.0,0.0,0.0,-4.3,1.4,-1.62,0.0,0.0,0.0,True
2021-07-08 14:41:41,2021-07-07,BRN,Barnwell Industries Inc,Grossman Kenneth S,Dir,P - Purchase,2.7,10000.0,25000.0,67.0,24500.0,2.35,2.32,2.55,0.0,0.0,0.0,-12.96,-14.07,-5.56,0.0,0.0,0.0,True
2021-07-08 14:41:12,2021-07-06,BRN,Barnwell Industries Inc,O'Malley Peter J.,Dir,P - Purchase,2.7,2000.0,11140.0,22.0,5040.0,2.35,2.32,2.55,0.0,0.0,0.0,-12.96,-14.07,-5.56,0.0,0.0,0.0,True
2021-07-07 21:39:29,2021-06-25,LCAP,Lionheart Acquisition Corp. II,Sternberg Ophir,"Pres, CEO, 10%",P - Purchase,9.85,445000.0,445000.0,New,4450000.0,9.89,9.94,9.92,0.0,0.0,0.0,0.41,0.91,0.71,0.0,0.0,0.0,True
2021-07-07 21:02:37,2021-07-06,PLL,Piedmont Lithium Inc.,Jones Susan C.,Dir,P - Purchase,71.05,4000.0,4000.0,New,292260.0,52.32,59.78,62.34,0.0,0.0,0.0,-26.36,-15.86,-12.26,0.0,0.0,0.0,True
2021-07-07 18:48:13,2021-07-02,KRTX,"Karuna Therapeutics, Inc.",Healy James,Dir,P - Purchase,120.56,636.0,636.0,New,74923.0,111.55,114.22,131.07,0.0,0.0,0.0,-7.47,-5.26,8.72,0.0,0.0,0.0,True
2021-07-07 17:01:36,2021-07-02,ECOR,"Electrocore, Inc.",Goldberger Daniel S,CEO,P - Purchase,1.13,50000.0,216544.0,30.0,50000.0,1.02,1.04,0.94,0.0,0.0,0.0,-9.73,-7.96,-16.81,0.0,0.0,0.0,True
2021-07-07 17:00:37,2021-07-02,ECOR,"Electrocore, Inc.",Moody Trevor J,Dir,P - Purchase,1.13,100000.0,373455.0,37.0,100000.0,1.02,1.04,0.94,0.0,0.0,0.0,-9.73,-7.96,-16.81,0.0,0.0,0.0,True
2021-07-07 16:40:25,2021-07-02,SOWG,Sow Good Inc.,Berman Lyle,Dir,P - Purchase,4.85,117647.0,450783.0,35.0,500000.0,5.68,5.0,3.99,0.0,0.0,0.0,17.11,3.09,-17.73,0.0,0.0,0.0,True
2021-07-07 11:55:17,2021-07-02,SOWG,Sow Good Inc.,Ludeman Chris,Dir,P - Purchase,4.85,47058.0,103458.0,83.0,199997.0,5.68,5.0,3.99,0.0,0.0,0.0,17.11,3.09,-17.73,0.0,0.0,0.0,True
2021-07-07 11:46:37,2021-07-02,SOWG,Sow Good Inc.,Creed Greg,Dir,P - Purchase,4.85,30000.0,84167.0,55.0,127500.0,5.68,5.0,3.99,0.0,0.0,0.0,17.11,3.09,-17.73,0.0,0.0,0.0,True
2021-07-07 10:51:27,2021-07-06,CVM,Cel Sci Corp,Watson Robert Eugene,Dir,P - Purchase,8.89,1250.0,4431.0,39.0,10000.0,7.68,9.17,11.2,0.0,0.0,0.0,-13.61,3.15,25.98,0.0,0.0,0.0,True
2021-07-07 10:48:32,2021-07-06,CVM,Cel Sci Corp,Baillavoine Bruno Jean-Marie,Dir,P - Purchase,8.89,1250.0,5973.0,26.0,10000.0,7.68,9.17,11.2,0.0,0.0,0.0,-13.61,3.15,25.98,0.0,0.0,0.0,True
2021-07-06 18:25:14,2021-07-01,LAZR,"Luminar Technologies, Inc./De",Simoncini Matthew,Dir,P - Purchase,20.99,22727.0,31833.0,250.0,499994.0,18.14,18.4,15.7,0.0,0.0,0.0,-13.58,-12.34,-25.2,0.0,0.0,0.0,True
2021-07-02 18:12:11,2021-07-02,S,"Sentinelone, Inc.",Yabuki Jeffery W,Dir,P - Purchase,44.59,10000.0,10000.0,New,350000.0,44.15,49.31,63.79,0.0,0.0,0.0,-0.99,10.59,43.06,0.0,0.0,0.0,True
2021-07-02 18:08:42,2021-07-02,S,"Sentinelone, Inc.",Begley Charlene T,Dir,P - Purchase,44.59,10000.0,10000.0,New,350000.0,44.15,49.31,63.79,0.0,0.0,0.0,-0.99,10.59,43.06,0.0,0.0,0.0,True
2021-07-02 18:05:23,2021-07-02,S,"Sentinelone, Inc.",Hughes Aaron,Dir,P - Purchase,44.59,1450.0,1450.0,New,50750.0,44.15,49.31,63.79,0.0,0.0,0.0,-0.99,10.59,43.06,0.0,0.0,0.0,True
2021-07-02 18:01:44,2021-07-02,S,"Sentinelone, Inc.",Scheinman Daniel,Dir,P - Purchase,44.59,10000.0,10000.0,New,350000.0,44.15,49.31,63.79,0.0,0.0,0.0,-0.99,10.59,43.06,0.0,0.0,0.0,True
2021-07-02 17:04:31,2021-06-30,CVRX,"Cvrx, Inc.",Nehra John M,Dir,P - Purchase,25.46,27877.0,28366.0,999.0,502647.0,20.01,19.74,15.61,0.0,0.0,0.0,-21.41,-22.47,-38.69,0.0,0.0,0.0,True
2021-07-02 17:04:05,2021-07-01,CVRX,"Cvrx, Inc.",Jain Mudit K.,Dir,P - Purchase,25.46,223222.0,934383.0,31.0,4025096.0,20.01,19.74,15.61,0.0,0.0,0.0,-21.41,-22.47,-38.69,0.0,0.0,0.0,True
2021-07-02 16:48:41,2021-06-30,PLSE,"Pulse Biosciences, Inc.",Duggan Robert W,"Dir, 10%",P - Purchase,17.25,3048780.0,15038580.0,25.0,49999992.0,18.06,20.5,22.28,0.0,0.0,0.0,4.7,18.84,29.16,0.0,0.0,0.0,True
2021-07-01 19:00:52,2021-06-29,GRPH,"Graphite Bio, Inc.",Shah Smital,Dir,P - Purchase,28.39,5882.0,5882.0,New,99994.0,25.81,21.36,12.32,0.0,0.0,0.0,-9.09,-24.76,-56.6,0.0,0.0,0.0,True
2021-07-01 18:52:42,2021-06-29,VINC,"Vincerx Pharma, Inc.",Lee John H.,Dir,P - Purchase,15.24,799.0,799.0,New,10159.0,14.59,13.25,13.72,0.0,0.0,0.0,-4.27,-13.06,-9.97,0.0,0.0,0.0,True
2021-06-30 21:28:44,2021-06-28,SCCO,Southern Copper Corp/,Contreras Lerdo De Tejada Leonardo,Dir,P - Purchase,63.32,1400.0,1400.0,New,0.0,61.11,64.75,66.21,0.0,0.0,0.0,-3.49,2.26,4.56,0.0,0.0,0.0,True
2021-06-30 19:02:03,2021-06-30,VINC,"Vincerx Pharma, Inc.",Bushnell Laura I.,Dir,P - Purchase,15.24,1800.0,1800.0,New,23297.0,14.59,13.25,13.72,0.0,0.0,0.0,-4.27,-13.06,-9.97,0.0,0.0,0.0,True
2021-06-30 18:59:14,2021-06-29,VINC,"Vincerx Pharma, Inc.",Lowe Christopher P.,Dir,P - Purchase,15.24,10000.0,10000.0,New,126152.0,14.59,13.25,13.72,0.0,0.0,0.0,-4.27,-13.06,-9.97,0.0,0.0,0.0,True
2021-06-30 17:16:36,2021-06-29,WWR,"Westwater Resources, Inc.",Peacock Deborah A,Dir,P - Purchase,4.75,5000.0,5000.0,New,25000.0,4.09,3.83,3.15,0.0,0.0,0.0,-13.89,-19.37,-33.68,0.0,0.0,0.0,True
2021-06-30 15:36:46,2021-06-25,DXPE,Dxp Enterprises Inc,Mannes Joseph R,Dir,P - Purchase,32.9,1000.0,6072.0,20.0,33460.0,32.87,32.37,32.24,0.0,0.0,0.0,-0.09,-1.61,-2.01,0.0,0.0,0.0,True
2021-06-30 14:02:47,2021-06-29,FUNC,First United Corp/md/,Dipietro Christy,Dir,P - Purchase,17.28,3000.0,5206.0,136.0,54887.0,16.27,16.86,18.07,0.0,0.0,0.0,-5.84,-2.43,4.57,0.0,0.0,0.0,True
2021-06-29 21:22:32,2021-06-25,CXM,"Sprinklr, Inc.",Thomas Ragy,CEO,P - Purchase,20.54,31250.0,31250.0,New,500000.0,22.37,19.08,17.03,0.0,0.0,0.0,8.91,-7.11,-17.09,0.0,0.0,0.0,True
2021-06-29 21:00:50,2021-06-25,CXM,"Sprinklr, Inc.",Agrawal Neeraj,"Dir, 10%",P - Purchase,20.54,1073731.0,1073731.0,New,17179696.0,22.37,19.08,17.03,0.0,0.0,0.0,8.91,-7.11,-17.09,0.0,0.0,0.0,True
2021-06-29 13:46:43,2021-06-25,DCTH,"Delcath Systems, Inc.",Michel Gerard J,CEO,P - Purchase,11.62,12850.0,35850.0,56.0,149473.0,10.93,9.43,9.41,0.0,0.0,0.0,-5.94,-18.85,-19.02,0.0,0.0,0.0,True
2021-06-28 18:17:52,2021-06-28,DOCS,"Doximity, Inc.",Spain Kevin,Dir,P - Purchase,49.88,775000.0,775000.0,New,20150000.0,54.35,61.9,64.75,0.0,0.0,0.0,8.96,24.1,29.81,0.0,0.0,0.0,True
2021-06-28 13:47:33,2021-06-25,NWFL,Norwood Financial Corp,Nolan Alexandra K,Dir,P - Purchase,24.66,50000.0,232454.0,27.0,1258500.0,24.94,,25.41,0.0,0.0,0.0,1.14,,3.04,0.0,0.0,0.0,True
2021-06-28 06:12:32,2021-06-21,GBS,Gbs Inc.,Parmakellis Tom,Dir,P - Purchase,3.89,1000.0,1000.0,New,4440.0,3.82,3.54,2.23,0.0,0.0,0.0,-1.8,-9.0,-42.67,0.0,0.0,0.0,True
2021-06-25 15:48:06,2021-06-11,CBKM,Consumers Bancorp Inc /oh/,L'Italien Shawna,Dir,P - Purchase,19.24,595.0,1600.0,59.0,11543.0,19.54,19.29,20.73,0.0,0.0,0.0,1.56,0.26,7.74,0.0,0.0,0.0,True
2021-06-25 12:19:13,2021-06-24,BFIN,Bankfinancial Corp,Zukonik Debra,Dir,P - Purchase,11.4,3650.0,3650.0,New,39603.0,11.23,11.21,11.58,0.0,0.0,0.0,-1.49,-1.67,1.58,0.0,0.0,0.0,True
2021-06-25 12:11:37,2021-03-03,BWB,Bridgewater Bancshares Inc,Brezonik Lisa,Dir,P - Purchase,17.52,1800.0,6585.0,38.0,29859.0,16.18,16.14,16.78,15.63,0.0,0.0,-7.65,-7.88,-4.22,-10.79,0.0,0.0,True
2021-06-25 11:57:26,2021-06-24,OVV,Ovintiv Inc.,Minyard Katherine Lucas,Dir,P - Purchase,32.72,4000.0,5870.0,214.0,126213.0,30.41,27.22,38.41,0.0,0.0,0.0,-7.06,-16.81,17.39,0.0,0.0,0.0,True
2021-06-24 20:03:15,2021-06-22,TALK,"Talkspace, Inc.",Braunstein Douglas L,Dir,P - Purchase,8.86,5000000.0,17574446.0,40.0,50000000.0,6.69,6.3,3.65,0.0,0.0,0.0,-24.49,-28.89,-58.8,0.0,0.0,0.0,True
2021-06-24 16:53:07,2021-06-22,FEMY,Femasys Inc,Larsen Charles,Dir,P - Purchase,8.55,7000.0,17587.0,66.0,91000.0,7.57,7.99,7.0,0.0,0.0,0.0,-11.46,-6.55,-18.13,0.0,0.0,0.0,True
2021-06-24 16:51:29,2021-06-22,FEMY,Femasys Inc,Adams John Q Jr,Dir,P - Purchase,8.55,40000.0,239938.0,20.0,520000.0,7.57,7.99,7.0,0.0,0.0,0.0,-11.46,-6.55,-18.13,0.0,0.0,0.0,True
2021-06-24 16:32:25,2021-06-23,FGPR,Ferrellgas Partners L P,Hawks Carney,Dir,P - Purchase,20.24,13320.0,28989.0,85.0,234565.0,22.5,20.62,24.5,0.0,0.0,0.0,11.17,1.88,21.05,0.0,0.0,0.0,True
2021-06-24 16:16:22,2021-06-22,ATAI,Atai Life Sciences N.V.,Kalali Amir H,Dir,P - Purchase,16.94,4666.0,4666.0,New,69990.0,18.58,17.38,13.5,0.0,0.0,0.0,9.68,2.6,-20.31,0.0,0.0,0.0,True
2021-06-24 16:16:18,2021-06-22,ATAI,Atai Life Sciences N.V.,Smiley Andrea Heslin,Dir,P - Purchase,16.94,4666.0,4666.0,New,69990.0,18.58,17.38,13.5,0.0,0.0,0.0,9.68,2.6,-20.31,0.0,0.0,0.0,True
2021-06-24 16:15:50,2021-06-22,ATAI,Atai Life Sciences N.V.,De Rosnay Alexis,Dir,P - Purchase,16.94,4666.0,4666.0,New,69990.0,18.58,17.38,13.5,0.0,0.0,0.0,9.68,2.6,-20.31,0.0,0.0,0.0,True
2021-06-24 08:01:07,2021-06-23,RMBL,"Rumbleon, Inc.",Marchlik Michael,Dir,P - Purchase,42.03,2500.0,14408.0,21.0,0.0,38.32,38.5,38.27,0.0,0.0,0.0,-8.83,-8.4,-8.95,0.0,0.0,0.0,True
2021-06-23 17:04:58,2021-06-22,RIG,Transocean Ltd.,De Saint Victor Diane,Dir,P - Purchase,4.44,10000.0,10000.0,New,41800.0,4.49,3.58,4.01,0.0,0.0,0.0,1.13,-19.37,-9.68,0.0,0.0,0.0,True
2021-06-23 16:59:23,2021-06-21,AOMR,"Angel Oak Mortgage, Inc.",Fierman Michael,"Dir, 10%",P - Purchase,18.08,25000.0,92253.0,37.0,475000.0,16.98,17.52,17.67,0.0,0.0,0.0,-6.08,-3.1,-2.27,0.0,0.0,0.0,True
2021-06-22 18:31:45,2021-06-17,CERE,"Cerevel Therapeutics Holdings, Inc.",Sulzberger Gabrielle,Dir,P - Purchase,13.73,21084.0,35354.0,148.0,275357.0,23.13,21.26,32.6,0.0,0.0,0.0,68.46,54.84,137.44,0.0,0.0,0.0,True
2021-06-22 18:08:41,2021-06-18,ZTAQU,Zimmer Energy Transition Acquisition Corp.,Zimmer Stuart J.,"CEO, 10%",P - Purchase,10.1,3500000.0,12005000.0,41.0,35000000.0,10.09,10.02,10.01,0.0,0.0,0.0,-0.1,-0.79,-0.89,0.0,0.0,0.0,True
2021-06-22 17:50:36,2021-06-18,QSR,Restaurant Brands International Inc.,Lemann Marc,Dir,P - Purchase,65.11,15000.0,15000.0,New,1007250.0,,63.78,62.28,0.0,0.0,0.0,,-2.04,-4.35,0.0,0.0,0.0,True
2021-06-22 17:27:36,2021-06-21,REVG,"Rev Group, Inc.",Bamatter Paul J,Dir,P - Purchase,16.22,50000.0,245625.0,26.0,760000.0,,14.99,,0.0,0.0,0.0,,-7.58,,0.0,0.0,0.0,True
2021-06-22 16:48:32,2021-06-18,EVA,"Enviva Partners, LP",Whitlock Gary L,Dir,P - Purchase,47.82,10000.0,33538.0,42.0,489300.0,53.29,52.0,55.0,0.0,0.0,0.0,11.44,8.74,15.01,0.0,0.0,0.0,True
2021-06-22 16:40:33,2021-06-21,SEAC,Seachange International Inc,Pons Robert M,Exec COB,P - Purchase,1.36,100000.0,507815.0,25.0,106000.0,1.19,1.07,0.99,0.0,0.0,0.0,-12.5,-21.32,-27.21,0.0,0.0,0.0,True
2021-06-22 16:31:29,2021-06-22,IPSC,"Century Therapeutics, Inc.",Casdin Eli,Dir,P - Purchase,22.45,750000.0,3206380.0,31.0,15000000.0,27.61,29.24,19.31,0.0,0.0,0.0,22.98,30.24,-13.99,0.0,0.0,0.0,True
2021-06-22 16:28:05,2021-06-17,LYRA,"Lyra Therapeutics, Inc.",Merrifield C Ann,Dir,P - Purchase,8.66,3500.0,3500.0,New,31395.0,8.21,7.26,8.51,0.0,0.0,0.0,-5.2,-16.17,-1.73,0.0,0.0,0.0,True
2021-06-22 16:25:54,2021-06-15,FUV,Arcimoto Inc,Russell Galileo,Dir,P - Purchase,14.72,150.0,450.0,50.0,1937.0,14.21,13.73,10.43,0.0,0.0,0.0,-3.46,-6.73,-29.14,0.0,0.0,0.0,True
2021-06-22 10:58:34,2021-06-18,CBFV,"Cb Financial Services, Inc.",Olejasz Roberta Robinson,Dir,P - Purchase,21.77,3042.0,9410.0,48.0,66676.0,22.15,22.76,23.03,0.0,0.0,0.0,1.75,4.55,5.79,0.0,0.0,0.0,True
2021-06-22 10:14:14,2020-03-19,AMSWA,American Software Inc,McKenna Matthew G,Dir,P - Purchase,10.65,5000.0,10000.0,100.0,46250.0,12.98,14.18,16.3,16.76,18.91,0.0,21.88,33.15,53.05,57.37,77.56,0.0,True
2021-06-21 21:14:17,2021-06-21,TPTX,"Turning Point Therapeutics, Inc.",Alles Mark J,Dir,P - Purchase,80.4,2000.0,2000.0,New,162680.0,74.43,65.06,46.83,0.0,0.0,0.0,-7.43,-19.08,-41.75,0.0,0.0,0.0,True
2021-06-21 19:16:28,2021-06-16,HJLI,"Hancock Jaffe Laboratories, Inc.",Gray Robert,Dir,P - Purchase,6.02,2000.0,5572.0,56.0,12500.0,6.5,5.73,9.35,0.0,0.0,0.0,7.97,-4.82,55.32,0.0,0.0,0.0,True
2021-06-21 17:22:36,2021-06-18,EVFM,"Evofem Biosciences, Inc.",Kamdar Kim P.,Dir,P - Purchase,1.1,10000.0,19287.0,108.0,11650.0,1.06,0.88,0.74,0.0,0.0,0.0,-3.64,-20.0,-32.73,0.0,0.0,0.0,True
2021-06-21 16:21:22,2021-06-17,XAIR,"Beyond Air, Inc.",Carey Robert,Dir,P - Purchase,5.13,350000.0,481418.0,266.0,1876000.0,6.27,6.33,11.21,0.0,0.0,0.0,22.22,23.39,118.52,0.0,0.0,0.0,True
2021-06-21 16:15:24,2021-06-21,FBIZ,"First Business Financial Services, Inc.",Chavarria Carla C,Dir,P - Purchase,26.73,1313.0,3211.0,69.0,34989.0,26.54,26.69,28.92,0.0,0.0,0.0,-0.71,-0.15,8.19,0.0,0.0,0.0,True
2021-06-21 16:12:57,2021-06-16,FGPR,Ferrellgas Partners L P,Hawks Carney,Dir,P - Purchase,16.05,15669.0,15669.0,New,238618.0,23.75,20.5,24.45,0.0,0.0,0.0,47.98,27.73,52.34,0.0,0.0,0.0,True
2021-06-21 14:33:12,2021-06-17,BRN,Barnwell Industries Inc,Grossman Kenneth S,Dir,P - Purchase,2.87,5000.0,15000.0,50.0,14350.0,2.97,2.19,2.96,0.0,0.0,0.0,3.48,-23.69,3.14,0.0,0.0,0.0,True
2021-06-21 14:24:35,2021-06-17,BRN,Barnwell Industries Inc,O'Malley Peter J.,Dir,P - Purchase,2.87,2694.0,9140.0,42.0,7610.0,2.97,2.19,2.96,0.0,0.0,0.0,3.48,-23.69,3.14,0.0,0.0,0.0,True
2021-06-21 13:35:09,2021-06-16,ISUN,"Isun, Inc.",Meer Claudia Michel,Dir,P - Purchase,11.63,3000.0,4250.0,240.0,29467.0,10.49,9.22,8.38,0.0,0.0,0.0,-9.8,-20.72,-27.94,0.0,0.0,0.0,True
2021-06-21 12:34:23,2021-06-17,PTVE,Pactiv Evergreen Inc.,King Michael Jack,"Pres, CEO",P - Purchase,15.14,9134.0,19696.0,86.0,137010.0,15.33,14.44,12.34,0.0,0.0,0.0,1.25,-4.62,-18.49,0.0,0.0,0.0,True
2021-06-21 11:03:22,2021-06-18,NBSE,"Neubase Therapeutics, Inc.",Goldstein Dov A Md,Dir,P - Purchase,4.63,8000.0,30000.0,36.0,38000.0,4.66,3.9,3.59,0.0,0.0,0.0,0.65,-15.77,-22.46,0.0,0.0,0.0,True
2021-06-21 10:35:30,2021-06-16,AAP,Advance Auto Parts Inc,Bailo Carla Jean,Dir,P - Purchase,191.42,400.0,1964.0,26.0,79119.0,203.44,212.43,215.66,0.0,0.0,0.0,6.28,10.98,12.66,0.0,0.0,0.0,True
2021-06-21 09:37:52,2021-06-16,ISUN,"Isun, Inc.",Meer Claudia Michel,Dir,P - Purchase,11.63,3000.0,4250.0,240.0,515220.0,10.49,9.22,8.38,0.0,0.0,0.0,-9.8,-20.72,-27.94,0.0,0.0,0.0,True
